"date","state","percent_positive","unweighted_ili","ILIp"
2019-12-08,"TX",25.19,8.66833,0.02183552327
2019-12-08,"UT",11.78,3.37131,0.00397140318
2019-12-08,"VT",7.55,1.54067,0.00116320585
2019-12-08,"VA",7.2,4.60516,0.0033157152
2019-12-08,"WA",20.19,5.7875,0.0116849625
2019-12-08,"WV",1.3,1.18156,0.0001536028
2019-12-08,"WI",13.38,2.19359,0.00293502342
2019-12-08,"WY",23.53,2.01407,0.00473910671
2019-12-15,"AL",17.54,7.0398,0.0123478092
2019-12-15,"AK",14.29,8.38721,0.01198532309
2019-12-15,"AZ",9.92,3.29437,0.00326801504
2019-12-15,"AR",NA,4.89784,NA
2019-12-15,"CA",30.6,3.2334,0.009894204
2019-12-15,"CO",26.37,5.35557,0.01412263809
2019-12-15,"CT",9.44,3.46694,0.00327279136
2019-12-15,"DE",17.73,1.32353,0.00234661869
2019-12-15,"FL",NA,NA,NA
2019-12-15,"GA",28.92,9.50035,0.0274750122
2019-12-15,"HI",10.08,2.54833,0.00256871664
2019-12-15,"ID",19.69,2.14815,0.00422970735
2019-12-15,"IL",16.78,3.81401,0.00639990878
2019-12-15,"IN",14.43,3.96671,0.00572396253
2019-12-15,"IA",11.15,1.53752,0.0017143348
2019-12-15,"KS",8.77,4.83238,0.00423799726
2019-12-15,"KY",20.38,6.33296,0.01290657248
2019-12-15,"LA",16.05,8.01467,0.01286354535
2019-12-15,"ME",10.26,2.17614,0.00223271964
2019-12-15,"MD",23.05,4.425,0.010199625
2019-12-15,"MA",17,2.35203,0.003998451
2019-12-15,"MI",22.83,2.38456,0.00544395048
2019-12-15,"MN",13.54,5.65083,0.00765122382
2019-12-15,"MS",25,7.16889,0.017922225
2019-12-15,"MO",23.48,1.52812,0.00358802576
2019-12-15,"MT",15.79,1.59242,0.00251443118
2019-12-15,"NE",30.57,6.15027,0.01880137539
2019-12-15,"NV",30.56,2.17492,0.00664655552
2019-12-15,"NH",NA,1.48248,NA
2019-12-15,"NJ",NA,4.70145,NA
2019-12-15,"NM",30.96,7.26189,0.02248281144
2019-12-15,"NY",14.42,3.35442,0.00483707364
2019-12-15,"NC",25.28,3.20369,0.00809892832
2019-12-15,"ND",28.46,6.80272,0.01936054112
2019-12-15,"OH",19.05,1.79909,0.00342726645
2019-12-15,"OK",20.61,6.50605,0.01340896905
2019-12-15,"OR",30.41,4.5531,0.0138459771
2019-12-15,"PA",12.55,2.71242,0.0034040871
2019-12-15,"RI",NA,2.01597,NA
2019-12-15,"SC",16.46,7.95509,0.01309407814
2019-12-15,"SD",1.2,2.14892,0.0002578704
2019-12-15,"TN",18.44,10.1336,0.0186863584
2019-12-15,"TX",33.54,11.7639,0.0394561206
2019-12-15,"UT",18.61,4.15254,0.00772787694
2019-12-15,"VT",4.88,2.02293,0.00098718984
2019-12-15,"VA",16.7,5.86618,0.0097965206
2019-12-15,"WA",22.86,7.00911,0.01602282546
2019-12-15,"WV",5.58,2.71626,0.00151567308
2019-12-15,"WI",19.47,3.23524,0.00629901228
2019-12-15,"WY",30,2.28828,0.00686484
2019-12-22,"AL",19.7,8.72661,0.0171914217
2019-12-22,"AK",28.57,11.7221,0.0334900397
2019-12-22,"AZ",13.36,5.00811,0.00669083496
2019-12-22,"AR",29.16,7.87338,0.02295877608
2019-12-22,"CA",25.41,4.69895,0.01194003195
2019-12-22,"CO",27.32,7.20011,0.01967070052
2019-12-22,"CT",17.87,4.81715,0.00860824705
2019-12-22,"DE",19.62,4.06504,0.00797560848
2019-12-22,"FL",NA,NA,NA
2019-12-22,"GA",35.03,12.2433,0.0428882799
2019-12-22,"HI",11.17,3.28829,0.00367301993
2019-12-22,"ID",22.92,2.43902,0.00559023384
2019-12-22,"IL",23.8,5.82377,0.0138605726
2019-12-22,"IN",25.63,6.19243,0.01587119809
2019-12-22,"IA",19.73,4.64358,0.00916178334
2019-12-22,"KS",7.75,6.77268,0.005248827
2019-12-22,"KY",26.71,10.2944,0.0274963424
2019-12-22,"LA",21,10.3156,0.02166276
2019-12-22,"ME",15.57,3.25605,0.00506966985
2019-12-22,"MD",25.4,6.65804,0.0169114216
2019-12-22,"MA",21.8,3.58007,0.0078045526
2019-12-22,"MI",29.06,2.72163,0.00790905678
2019-12-22,"MN",19.24,9.71059,0.01868317516
2019-12-22,"MS",25.12,8.43441,0.02118723792
2019-12-22,"MO",28.22,4.10783,0.01159229626
2019-12-22,"MT",26.69,2.28766,0.00610576454
2019-12-22,"NE",45.79,10.2772,0.0470592988
2019-12-22,"NV",28.57,2.13328,0.00609478096
2019-12-22,"NH",NA,2.9595,NA
2019-12-22,"NJ",NA,7.12834,NA
2019-12-22,"NM",30.26,11.6796,0.0353424696
2019-12-22,"NY",23.69,5.17193,0.01225230217
2019-12-22,"NC",24.3,4.78047,0.0116165421
2019-12-22,"ND",34.38,8.46337,0.02909706606
2019-12-22,"OH",29.72,2.55951,0.00760686372
2019-12-22,"OK",28.96,8.59219,0.02488298224
2019-12-22,"OR",31.39,5.85448,0.01837721272
2019-12-22,"PA",27.13,3.80539,0.01032402307
2019-12-22,"RI",NA,3.18196,NA
2019-12-22,"SC",20.67,11.8699,0.0245350833
2019-12-22,"SD",6.06,2.76218,0.00167388108
2019-12-22,"TN",27.67,14.7676,0.0408619492
2019-12-22,"TX",39.57,15.2711,0.0604277427
2019-12-22,"UT",25.74,6.63813,0.01708654662
2019-12-22,"VT",9.47,2.67696,0.00253508112
2019-12-22,"VA",16.7,8.0129,0.013381543
2019-12-22,"WA",21.35,8.62506,0.0184145031
2019-12-22,"WV",11.82,4.87242,0.00575920044
2019-12-22,"WI",21.63,3.93613,0.00851384919
2019-12-22,"WY",35.71,5.25247,0.01875657037
2019-12-29,"AL",17.25,7.25851,0.01252092975
2019-12-29,"AK",33.33,4.58358,0.01527707214
2019-12-29,"AZ",13.78,4.44424,0.00612416272
2019-12-29,"AR",19.95,3.92031,0.00782101845
2019-12-29,"CA",26.98,4.86718,0.01313165164
2019-12-29,"CO",26.55,6.7374,0.017887797
2019-12-29,"CT",20.11,5.32353,0.01070561883
2019-12-29,"DE",19.62,2.56148,0.00502562376
2019-12-29,"FL",NA,NA,NA
2019-12-29,"GA",25.1,9.35445,0.0234796695
2019-12-29,"HI",12.93,3.49076,0.00451355268
2019-12-29,"ID",17.29,1.93322,0.00334253738
2019-12-29,"IL",21.96,5.03374,0.01105409304
2019-12-29,"IN",17.32,3.27757,0.00567675124
2019-12-29,"IA",22.69,3.26402,0.00740606138
2019-12-29,"KS",12.43,6.92103,0.00860284029
2019-12-29,"KY",18.86,6.84017,0.01290056062
2019-12-29,"LA",19.06,8.40595,0.0160217407
2019-12-29,"ME",15.18,3.38676,0.00514110168
2019-12-29,"MD",26.14,6.36066,0.01662676524
2019-12-29,"MA",25.38,3.92322,0.00995713236
2019-12-29,"MI",24.8,2.24704,0.0055726592
2019-12-29,"MN",18.46,3.72651,0.00687913746
2019-12-29,"MS",17.53,6.40639,0.01123040167
2019-12-29,"MO",22.69,3.54691,0.00804793879
2019-12-29,"MT",29.93,2.18523,0.00654039339
2019-12-29,"NE",36.2,8.20282,0.0296942084
2019-12-29,"NV",NA,1.60867,NA
2019-12-29,"NH",NA,2.31924,NA
2019-12-29,"NJ",NA,7.2033,NA
2019-12-29,"NM",33.1,10.6392,0.035215752
2019-12-29,"NY",22.53,5.23796,0.01180112388
2019-12-29,"NC",20.1,4.63372,0.0093137772
2019-12-29,"ND",26.93,6.72823,0.01811912339
2019-12-29,"OH",26.22,2.22077,0.00582285894
2019-12-29,"OK",24.01,8.70127,0.02089174927
2019-12-29,"OR",27,4.91542,0.013271634
2019-12-29,"PA",25.09,4.39236,0.01102043124
2019-12-29,"RI",NA,2.86885,NA
2019-12-29,"SC",17.17,9.99827,0.01716702959
2019-12-29,"SD",7.69,2.7731,0.0021325139
2019-12-29,"TN",20.2,11.2183,0.022660966
2019-12-29,"TX",31.35,11.1836,0.035060586
2019-12-29,"UT",27.82,6.49013,0.01805554166
2019-12-29,"VT",19.17,2.29962,0.00440837154
2019-12-29,"VA",17.59,7.22793,0.01271392887
2019-12-29,"WA",17.43,7.13863,0.01244263209
2019-12-29,"WV",10.87,4.07286,0.00442719882
2019-12-29,"WI",16.84,3.5942,0.0060526328
2019-12-29,"WY",16.67,3.64212,0.00607141404
2020-01-05,"AL",12.97,5.37005,0.00696495485
2020-01-05,"AK",26.67,4.52712,0.01207382904
2020-01-05,"AZ",16.81,3.157,0.005306917
2020-01-05,"AR",27.73,4.30997,0.01195154681
2020-01-05,"CA",27.68,4.15263,0.01149447984
2020-01-05,"CO",25.75,6.48972,0.016711029
2020-01-05,"CT",24.75,5.28879,0.01308975525
2020-01-05,"DE",22.55,1.9424,0.004380112
2020-01-05,"FL",NA,NA,NA
2020-01-05,"GA",23.91,6.93104,0.01657211664
2020-01-05,"HI",12.69,2.60805,0.00330961545
2020-01-05,"ID",15.27,1.56937,0.00239642799
2020-01-05,"IL",21.3,4.3258,0.009213954
2020-01-05,"IN",13.78,3.02037,0.00416206986
2020-01-05,"IA",20.23,2.61134,0.00528274082
2020-01-05,"KS",12.5,6.12304,0.0076538
2020-01-05,"KY",15.97,5.28158,0.00843468326
2020-01-05,"LA",14.16,6.93569,0.00982093704
2020-01-05,"ME",11.01,2.78394,0.00306511794
2020-01-05,"MD",28.65,5.3596,0.015355254
2020-01-05,"MA",29.47,3.3674,0.0099237278
2020-01-05,"MI",23.01,2.26619,0.00521450319
2020-01-05,"MN",12.67,3.64561,0.00461898787
2020-01-05,"MS",19.25,4.85695,0.00934962875
2020-01-05,"MO",22.3,1.93029,0.0043045467
2020-01-05,"MT",20.35,2.05238,0.0041765933
2020-01-05,"NE",27.36,6.49802,0.01777858272
2020-01-05,"NV",40.35,1.5153,0.0061142355
2020-01-05,"NH",NA,2.59542,NA
2020-01-05,"NJ",NA,6.7544,NA
2020-01-05,"NM",55.74,9.08588,0.05064469512
2020-01-05,"NY",21.97,3.89487,0.00855702939
2020-01-05,"NC",25.61,3.75719,0.00962216359
2020-01-05,"ND",27.86,5.01873,0.01398218178
2020-01-05,"OH",26.14,1.66012,0.00433955368
2020-01-05,"OK",22.74,5.9568,0.0135457632
2020-01-05,"OR",23.65,3.67193,0.00868411445
2020-01-05,"PA",25.19,3.36696,0.00848137224
2020-01-05,"RI",NA,3.99023,NA
2020-01-05,"SC",14.82,7.38816,0.01094925312
2020-01-05,"SD",4.71,2.67944,0.00126201624
2020-01-05,"TN",16.36,8.42865,0.0137892714
2020-01-05,"TX",30.77,10.007,0.030791539
2020-01-05,"UT",26.1,5.03265,0.0131352165
2020-01-05,"VT",13.22,2.14477,0.00283538594
2020-01-05,"VA",16.02,5.9034,0.0094572468
2020-01-05,"WA",17.43,4.88015,0.00850610145
2020-01-05,"WV",9.9,3.33275,0.0032994225
2020-01-05,"WI",18.65,3.25547,0.00607145155
2020-01-05,"WY",30,4.03179,0.01209537
2020-01-12,"AL",14.63,5.64155,0.00825358765
2020-01-12,"AK",13.64,4.42423,0.00603464972
2020-01-12,"AZ",17.69,4.37881,0.00774611489
2020-01-12,"AR",36.57,6.4995,0.0237686715
2020-01-12,"CA",31.78,4.3026,0.0136736628
2020-01-12,"CO",28.4,6.30527,0.0179069668
2020-01-12,"CT",30.39,5.87425,0.01785184575
2020-01-12,"DE",22.34,2.30216,0.00514302544
2020-01-12,"FL",NA,NA,NA
2020-01-12,"GA",23.01,6.76023,0.01555528923
2020-01-12,"HI",13.92,3.42761,0.00477123312
2020-01-12,"ID",8.18,1.45833,0.00119291394
2020-01-12,"IL",26.49,4.51551,0.01196158599
2020-01-12,"IN",15.3,3.05977,0.0046814481
2020-01-12,"IA",22.91,2.59031,0.00593440021
2020-01-12,"KS",16.11,6.4066,0.0103210326
2020-01-12,"KY",15.54,7.47497,0.01161610338
2020-01-12,"LA",17.95,7.107,0.012757065
2020-01-12,"ME",21.77,3.99424,0.00869546048
2020-01-12,"MD",27.53,5.82274,0.01603000322
2020-01-12,"MA",33.94,4.15404,0.01409881176
2020-01-12,"MI",27.44,2.17673,0.00597294712
2020-01-12,"MN",17.97,3.26559,0.00586826523
2020-01-12,"MS",16.56,5.1818,0.0085810608
2020-01-12,"MO",25.69,5.89431,0.01514248239
2020-01-12,"MT",18.52,2.11912,0.00392461024
2020-01-12,"NE",30.98,5.81837,0.01802531026
2020-01-12,"NV",NA,1.2459,NA
2020-01-12,"NH",NA,2.72975,NA
2020-01-12,"NJ",NA,7.16405,NA
2020-01-12,"NM",31.02,9.46124,0.02934876648
2020-01-12,"NY",23.84,4.98993,0.01189599312
2020-01-12,"NC",20.89,4.01566,0.00838871374
2020-01-12,"ND",33.14,4.13445,0.0137015673
2020-01-12,"OH",30.42,2.07656,0.00631689552
2020-01-12,"OK",24.56,8.62723,0.02118847688
2020-01-12,"OR",20.82,3.17797,0.00661653354
2020-01-12,"PA",30.7,3.64624,0.0111939568
2020-01-12,"RI",NA,5.90413,NA
2020-01-12,"SC",20.1,6.73018,0.0135276618
2020-01-12,"SD",5.06,3.15686,0.00159737116
2020-01-12,"TN",10.28,8.59278,0.00883337784
2020-01-12,"TX",34.02,10.6001,0.0360615402
2020-01-12,"UT",32.87,6.66171,0.02189704077
2020-01-12,"VT",34.13,2.73859,0.00934680767
2020-01-12,"VA",17.73,5.74505,0.01018597365
2020-01-12,"WA",16.58,4.21964,0.00699616312
2020-01-12,"WV",15.6,3.97921,0.0062075676
2020-01-12,"WI",23.92,3.40635,0.0081479892
2020-01-12,"WY",45.07,5.00798,0.02257096586
2020-01-19,"AL",16.27,6.66214,0.01083930178
2020-01-19,"AK",30,4.99799,0.01499397
2020-01-19,"AZ",22.66,5.29584,0.01200037344
2020-01-19,"AR",32.63,5.95388,0.01942751044
2020-01-19,"CA",32.46,4.80273,0.01558966158
2020-01-19,"CO",31.08,7.43418,0.02310543144
2020-01-19,"CT",34.75,7.33114,0.0254757115
2020-01-19,"DE",25.49,1.72884,0.00440681316
2020-01-19,"FL",NA,NA,NA
2020-01-19,"GA",23.7,6.60517,0.0156542529
2020-01-19,"HI",17.41,3.6206,0.0063034646
2020-01-19,"ID",10.48,1.81962,0.00190696176
2020-01-19,"IL",30.4,5.51717,0.0167721968
2020-01-19,"IN",16.99,5.03688,0.00855765912
2020-01-19,"IA",28.69,2.50176,0.00717754944
2020-01-19,"KS",14.09,6.25549,0.00881398541
2020-01-19,"KY",16,7.7889,0.01246224
2020-01-19,"LA",23.69,8.21362,0.01945806578
2020-01-19,"ME",24.86,4.27023,0.01061579178
2020-01-19,"MD",32.34,6.64745,0.0214978533
2020-01-19,"MA",38.93,5.0205,0.0195448065
2020-01-19,"MI",31.39,3.26011,0.01023348529
2020-01-19,"MN",19.59,3.91969,0.00767867271
2020-01-19,"MS",17.88,5.80814,0.01038495432
2020-01-19,"MO",32.18,8.07736,0.02599294448
2020-01-19,"MT",28.17,3.1558,0.0088898886
2020-01-19,"NE",32.14,5.32457,0.01711316798
2020-01-19,"NV",63.08,1.82631,0.01152036348
2020-01-19,"NH",NA,3.07624,NA
2020-01-19,"NJ",NA,7.74843,NA
2020-01-19,"NM",25.23,8.86915,0.02237686545
2020-01-19,"NY",26.05,6.29803,0.01640636815
2020-01-19,"NC",21.64,4.38388,0.00948671632
2020-01-19,"ND",31.68,4.94641,0.01567022688
2020-01-19,"OH",33.44,3.20412,0.01071457728
2020-01-19,"OK",19.41,8.96134,0.01739396094
2020-01-19,"OR",23.47,3.37555,0.00792241585
2020-01-19,"PA",29.85,4.09744,0.0122308584
2020-01-19,"RI",NA,5.61858,NA
2020-01-19,"SC",18.82,7.4369,0.0139962458
2020-01-19,"SD",4.05,3.63602,0.0014725881
2020-01-19,"TN",19.05,8.58165,0.01634804325
2020-01-19,"TX",32.22,10.8121,0.0348365862
2020-01-19,"UT",32.67,7.36565,0.02406357855
2020-01-19,"VT",25.71,3.34334,0.00859572714
2020-01-19,"VA",22.5,6.59653,0.0148421925
2020-01-19,"WA",18.93,4.41681,0.00836102133
2020-01-19,"WV",18.59,5.53995,0.01029876705
2020-01-19,"WI",29.32,3.83857,0.01125468724
2020-01-19,"WY",57.39,6.13367,0.03520113213
2020-01-26,"AL",18.72,9.02719,0.01689889968
2020-01-26,"AK",23.08,4.44098,0.01024978184
2020-01-26,"AZ",20.07,4.42682,0.00888462774
2020-01-26,"AR",46.66,10.1278,0.0472563148
2020-01-26,"CA",30.75,4.98209,0.01531992675
2020-01-26,"CO",29.14,7.87999,0.02296229086
2020-01-26,"CT",36.24,9.08556,0.03292606944
2020-01-26,"DE",28.66,2.60014,0.00745200124
2020-01-26,"FL",NA,NA,NA
2020-01-26,"GA",24.81,7.98113,0.01980118353
2020-01-26,"HI",14.41,4.47657,0.00645073737
2020-01-26,"ID",13.82,1.74742,0.00241493444
2020-01-26,"IL",33.46,6.72126,0.02248933596
2020-01-26,"IN",24.63,4.93908,0.01216495404
2020-01-26,"IA",35.32,3.04054,0.01073918728
2020-01-26,"KS",15.51,7.77356,0.01205679156
2020-01-26,"KY",20.64,9.32507,0.01924694448
2020-01-26,"LA",27.27,10.2689,0.0280032903
2020-01-26,"ME",26.37,4.94206,0.01303221222
2020-01-26,"MD",34.73,7.30775,0.02537981575
2020-01-26,"MA",40.37,5.54626,0.02239025162
2020-01-26,"MI",33.04,3.71626,0.01227852304
2020-01-26,"MN",21.17,4.84546,0.01025783882
2020-01-26,"MS",15.84,6.96873,0.01103846832
2020-01-26,"MO",35.15,9.08812,0.0319447418
2020-01-26,"MT",29.4,3.73816,0.0109901904
2020-01-26,"NE",29.56,4.76562,0.01408717272
2020-01-26,"NV",39.34,1.66185,0.0065377179
2020-01-26,"NH",NA,4.38479,NA
2020-01-26,"NJ",NA,8.00663,NA
2020-01-26,"NM",24.01,8.1598,0.0195916798
2020-01-26,"NY",27.37,6.96812,0.01907174444
2020-01-26,"NC",23.73,5.20219,0.01234479687
2020-01-26,"ND",35.18,4.27967,0.01505587906
2020-01-26,"OH",37.16,4.63134,0.01721005944
2020-01-26,"OK",20.82,9.44322,0.01966078404
2020-01-26,"OR",19.54,3.25902,0.00636812508
2020-01-26,"PA",35.56,4.91394,0.01747397064
2020-01-26,"RI",NA,8.39862,NA
2020-01-26,"SC",22.85,9.455,0.021604675
2020-01-26,"SD",10,3.7881,0.0037881
2020-01-26,"TN",23.91,9.9699,0.0238380309
2020-01-26,"TX",34.53,11.2149,0.0387250497
2020-01-26,"UT",31.98,7.49461,0.02396776278
2020-01-26,"VT",33.92,5.40744,0.01834203648
2020-01-26,"VA",27,7.94591,0.021453957
2020-01-26,"WA",18.69,4.69003,0.00876566607
2020-01-26,"WV",26.05,8.15362,0.0212401801
2020-01-26,"WI",32.61,4.80205,0.01565948505
2020-01-26,"WY",33.68,6.70286,0.02257523248
2020-02-02,"AL",19.88,9.17458,0.01823906504
2020-02-02,"AK",13.33,3.66472,0.00488507176
2020-02-02,"AZ",19.16,4.28514,0.00821032824
2020-02-02,"AR",43.41,7.18162,0.03117541242
2020-02-02,"CA",27.85,5.05518,0.0140786763
2020-02-02,"CO",32.6,7.64491,0.0249224066
2020-02-02,"CT",33.57,10.2091,0.0342719487
2020-02-02,"DE",28.97,1.05914,0.00306832858
2020-02-02,"FL",NA,NA,NA
2020-02-02,"GA",23.5,7.75752,0.018230172
2020-02-02,"HI",14.16,4.92112,0.00696830592
2020-02-02,"ID",6.35,1.69082,0.0010736707
2020-02-02,"IL",39.18,7.402,0.029001036
2020-02-02,"IN",25.1,6.49304,0.0162975304
2020-02-02,"IA",39.58,3.9627,0.0156843666
2020-02-02,"KS",19.88,8.43652,0.01677180176
2020-02-02,"KY",21.54,11.0917,0.0238915218
2020-02-02,"LA",26.57,10.9547,0.0291066379
2020-02-02,"ME",31.34,5.2189,0.0163560326
2020-02-02,"MD",36.46,6.83966,0.02493740036
2020-02-02,"MA",40.45,6.26648,0.0253479116
2020-02-02,"MI",34.17,4.11629,0.01406536293
2020-02-02,"MN",21.85,5.36212,0.0117162322
2020-02-02,"MS",26.02,6.83419,0.01778256238
2020-02-02,"MO",37.43,9.09399,0.03403880457
2020-02-02,"MT",21.99,3.67587,0.00808323813
2020-02-02,"NE",30.98,5.00573,0.01550775154
2020-02-02,"NV",45.61,1.70726,0.00778681286
2020-02-02,"NH",NA,4.83114,NA
2020-02-02,"NJ",NA,7.8717,NA
2020-02-02,"NM",19.14,7.7672,0.0148664208
2020-02-02,"NY",29.11,7.51562,0.02187796982
2020-02-02,"NC",23.48,6.17641,0.01450221068
2020-02-02,"ND",40.82,5.15701,0.02105091482
2020-02-02,"OH",39.34,4.42722,0.01741668348
2020-02-02,"OK",19.09,10.2479,0.0195632411
2020-02-02,"OR",17.33,3.02927,0.00524972491
2020-02-02,"PA",35.02,5.07815,0.0177836813
2020-02-02,"RI",NA,9.11474,NA
2020-02-02,"SC",23.87,12.5783,0.0300244021
2020-02-02,"SD",15.07,4.05405,0.00610945335
2020-02-02,"TN",20.14,9.3169,0.0187642366
2020-02-02,"TX",29.03,10.7991,0.0313497873
2020-02-02,"UT",30.11,7.27637,0.02190915007
2020-02-02,"VT",31.89,5.22403,0.01665943167
2020-02-02,"VA",28.03,8.92799,0.02502515597
2020-02-02,"WA",15.68,4.19065,0.0065709392
2020-02-02,"WV",30.6,8.20925,0.025120305
2020-02-02,"WI",37.87,5.12257,0.01939917259
2020-02-02,"WY",37.5,5.95056,0.0223146
2020-02-09,"AL",16.5,7.54011,0.0124411815
2020-02-09,"AK",7.14,3.48259,0.00248656926
2020-02-09,"AZ",20.58,3.37157,0.00693869106
2020-02-09,"AR",39.64,7.81084,0.03096216976
2020-02-09,"CA",29.11,4.80201,0.01397865111
2020-02-09,"CO",27.3,6.36278,0.0173703894
2020-02-09,"CT",32.27,8.98529,0.02899553083
2020-02-09,"DE",26.93,2.70078,0.00727320054
2020-02-09,"FL",NA,NA,NA
2020-02-09,"GA",18.67,6.08657,0.01136362619
2020-02-09,"HI",16.96,4.21659,0.00715133664
2020-02-09,"ID",17.48,1.52672,0.00266870656
2020-02-09,"IL",32.01,6.63845,0.02124967845
2020-02-09,"IN",28.96,6.12909,0.01774984464
2020-02-09,"IA",37.07,4.84661,0.01796638327
2020-02-09,"KS",21.3,8.0643,0.017176959
2020-02-09,"KY",18.05,9.69763,0.01750422215
2020-02-09,"LA",22.47,10.1774,0.0228686178
2020-02-09,"ME",34.62,5.04853,0.01747801086
2020-02-09,"MD",34.46,5.98801,0.02063468246
2020-02-09,"MA",37.38,5.26225,0.0196702905
2020-02-09,"MI",36.95,4.03701,0.01491675195
2020-02-09,"MN",25.61,5.99132,0.01534377052
2020-02-09,"MS",18.91,6.29736,0.01190830776
2020-02-09,"MO",36.78,6.71494,0.02469754932
2020-02-09,"MT",22.33,3.75749,0.00839047517
2020-02-09,"NE",22.5,5.17448,0.01164258
2020-02-09,"NV",37.5,1.94682,0.007300575
2020-02-09,"NH",NA,5.81449,NA
2020-02-09,"NJ",NA,6.62032,NA
2020-02-09,"NM",16.9,6.55241,0.0110735729
2020-02-09,"NY",26.18,6.25291,0.01637011838
2020-02-09,"NC",21.93,5.32162,0.01167031266
2020-02-09,"ND",45.52,7.64453,0.03479790056
2020-02-09,"OH",37.75,3.72543,0.01406349825
2020-02-09,"OK",25.25,9.53689,0.02408064725
2020-02-09,"OR",16.05,3.22986,0.0051839253
2020-02-09,"PA",33.79,4.33477,0.01464718783
2020-02-09,"RI",NA,9.02184,NA
2020-02-09,"SC",21.33,10.1884,0.0217318572
2020-02-09,"SD",12.66,4.11494,0.00520951404
2020-02-09,"TN",17.56,7.10717,0.01248019052
2020-02-09,"TX",29.16,9.67974,0.02822612184
2020-02-09,"UT",31.49,5.89246,0.01855535654
2020-02-09,"VT",31.84,5.07813,0.01616876592
2020-02-09,"VA",26.2,8.31635,0.021788837
2020-02-09,"WA",16.84,4.01499,0.00676124316
2020-02-09,"WV",29.59,6.11674,0.01809943366
2020-02-09,"WI",40.67,5.17155,0.02103269385
2020-02-09,"WY",38.24,5.04111,0.01927720464
2020-02-16,"AL",13.41,9.73203,0.01305065223
2020-02-16,"AK",3.13,9.91974,0.00310487862
2020-02-16,"AZ",17.9,4.15216,0.0074323664
2020-02-16,"AR",39.7,6.35782,0.0252405454
2020-02-16,"CA",27.52,4.5141,0.0124228032
2020-02-16,"CO",26.35,5.7215,0.0150761525
2020-02-16,"CT",27.81,7.78858,0.02166004098
2020-02-16,"DE",21.76,3.74065,0.0081396544
2020-02-16,"FL",NA,NA,NA
2020-02-16,"GA",15.69,5.15032,0.00808085208
2020-02-16,"HI",11.36,4.27174,0.00485269664
2020-02-16,"ID",16.08,1.77936,0.00286121088
2020-02-16,"IL",33.61,6.22712,0.02092935032
2020-02-16,"IN",31.35,5.70947,0.01789918845
2020-02-16,"IA",49.11,4.32607,0.02124532977
2020-02-16,"KS",26.16,7.5288,0.0196953408
2020-02-16,"KY",17.51,8.19465,0.01434883215
2020-02-16,"LA",25.08,10.052,0.025210416
2020-02-16,"ME",35.21,4.78689,0.01685463969
2020-02-16,"MD",31.8,5.32876,0.0169454568
2020-02-16,"MA",32.09,4.7437,0.0152225333
2020-02-16,"MI",34.93,3.25652,0.01137502436
2020-02-16,"MN",23.58,5.2173,0.0123023934
2020-02-16,"MS",20.47,5.65263,0.01157093361
2020-02-16,"MO",34.48,6.21631,0.02143383688
2020-02-16,"MT",22.04,3.58841,0.00790885564
2020-02-16,"NE",32.26,5.0326,0.0162351676
2020-02-16,"NV",NA,1.71273,NA
2020-02-16,"NH",NA,4.85481,NA
2020-02-16,"NJ",NA,6.14703,NA
2020-02-16,"NM",22.69,5.52673,0.01254015037
2020-02-16,"NY",23.1,4.85567,0.0112165977
2020-02-16,"NC",20.63,4.78529,0.00987205327
2020-02-16,"ND",46.69,3.68876,0.01722282044
2020-02-16,"OH",35.16,3.18661,0.01120412076
2020-02-16,"OK",28.63,8.76319,0.02508901297
2020-02-16,"OR",18,2.98257,0.005368626
2020-02-16,"PA",31.89,4.00685,0.01277784465
2020-02-16,"RI",NA,7.74661,NA
2020-02-16,"SC",17.08,7.85213,0.01341143804
2020-02-16,"SD",9.8,3.38791,0.0033201518
2020-02-16,"TN",14.78,6.25932,0.00925127496
2020-02-16,"TX",26.47,8.9848,0.0237827656
2020-02-16,"UT",30.38,6.8054,0.0206748052
2020-02-16,"VT",33.08,4.29665,0.0142133182
2020-02-16,"VA",25.59,7.60399,0.01945861041
2020-02-16,"WA",16.13,4.01273,0.00647253349
2020-02-16,"WV",21.69,5.07737,0.01101281553
2020-02-16,"WI",41.26,5.25981,0.02170197606
2020-02-16,"WY",28.95,4.47298,0.0129492771
2020-02-23,"AL",12.08,6.04229,0.00729908632
2020-02-23,"AK",3.57,4.19678,0.00149825046
2020-02-23,"AZ",12.1,3.00803,0.0036397163
2020-02-23,"AR",38.35,9.98863,0.03830639605
2020-02-23,"CA",24.52,4.22932,0.01037029264
2020-02-23,"CO",21.31,5.40683,0.01152195473
2020-02-23,"CT",21.21,6.39904,0.01357236384
2020-02-23,"DE",17.75,3.51482,0.0062388055
2020-02-23,"FL",NA,NA,NA
2020-02-23,"GA",13.46,4.5458,0.0061186468
2020-02-23,"HI",15.58,4.07914,0.00635530012
2020-02-23,"ID",24.34,2.29208,0.00557892272
2020-02-23,"IL",33.75,5.55436,0.018745965
2020-02-23,"IN",25.92,5.54277,0.01436685984
2020-02-23,"IA",42.37,3.96383,0.01679474771
2020-02-23,"KS",24.86,6.25092,0.01553978712
2020-02-23,"KY",16.35,7.95747,0.01301046345
2020-02-23,"LA",13.76,9.91718,0.01364603968
2020-02-23,"ME",38.85,4.77713,0.01855915005
2020-02-23,"MD",31.08,5.26985,0.0163786938
