"date","state","mask"
2021-04-17,"MA",0.808
2021-04-18,"MA",0.8062
2021-04-19,"MA",0.8037
2021-04-20,"MA",0.8003
2021-04-21,"MA",0.797
2021-04-22,"MA",0.7931
2021-04-23,"MA",0.7885
2021-04-24,"MA",0.7838
2021-04-25,"MA",0.779
2021-04-26,"MA",0.7741
2021-04-27,"MA",0.769
2021-04-28,"MA",0.7645
2021-04-29,"MA",0.7596
2021-04-30,"MA",0.7547
2021-05-01,"MA",0.7502
2021-05-02,"MA",0.7453
2021-05-03,"MA",0.7405
2021-05-04,"MA",0.7365
2021-05-05,"MA",0.7327
2021-05-06,"MA",0.7283
2021-05-07,"MA",0.724
2021-05-08,"MA",0.7196
2021-05-09,"MA",0.7147
2021-05-10,"MA",0.7092
2021-05-11,"MA",0.7031
2021-05-12,"MA",0.6967
2021-05-13,"MA",0.6898
2021-05-14,"MA",0.6824
2021-05-15,"MA",0.6741
2021-05-16,"MA",0.6648
2021-05-17,"MA",0.6563
2021-05-18,"MA",0.6475
2021-05-19,"MA",0.6387
2021-05-20,"MA",0.6303
2021-05-21,"MA",0.6225
2021-05-22,"MA",0.6147
2021-05-23,"MA",0.6062
2021-05-24,"MA",0.5966
2021-05-25,"MA",0.5867
2021-05-26,"MA",0.5758
2021-05-27,"MA",0.5641
2021-05-28,"MA",0.55
2021-05-29,"MA",0.5336
2021-05-30,"MA",0.5144
2021-05-31,"MA",0.4939
2021-06-01,"MA",0.4725
2021-06-02,"MA",0.4507
2021-06-03,"MA",0.4285
2021-06-04,"MA",0.4069
2021-06-05,"MA",0.3854
2021-06-06,"MA",0.3649
2021-06-07,"MA",0.3464
2021-06-08,"MA",0.3294
2021-06-09,"MA",0.3144
2021-06-10,"MA",0.3016
2021-06-11,"MA",0.2896
2021-06-12,"MA",0.2786
2021-06-13,"MA",0.2683
2021-06-14,"MA",0.2591
2021-06-15,"MA",0.2513
2021-06-16,"MA",0.2447
2021-06-17,"MA",0.2387
2021-06-18,"MA",0.2322
2021-06-19,"MA",0.2262
2021-06-20,"MA",0.221
2021-06-21,"MA",0.2165
2021-06-22,"MA",0.2126
2021-06-23,"MA",0.2095
2021-06-24,"MA",0.2069
2021-06-25,"MA",0.2053
2021-06-26,"MA",0.2033
2021-06-27,"MA",0.2013
2021-06-28,"MA",0.1991
2021-06-29,"MA",0.1976
2021-06-30,"MA",0.1961
2021-07-01,"MA",0.1944
2021-07-02,"MA",0.1921
2021-07-03,"MA",0.1902
2021-07-04,"MA",0.1879
2021-07-05,"MA",0.1858
2021-07-06,"MA",0.1831
2021-07-07,"MA",0.1811
2021-07-08,"MA",0.179
2021-07-09,"MA",0.1784
2021-07-10,"MA",0.1777
2021-07-11,"MA",0.1772
2021-07-12,"MA",0.1772
2021-07-13,"MA",0.1774
2021-07-14,"MA",0.1772
2021-07-15,"MA",0.1775
2021-07-16,"MA",0.1778
2021-07-17,"MA",0.1785
2021-07-18,"MA",0.1787
2021-07-19,"MA",0.1797
2021-07-20,"MA",0.1799
2021-07-21,"MA",0.1807
2021-07-22,"MA",0.1818
2021-07-23,"MA",0.1828
2021-07-24,"MA",0.1841
2021-07-25,"MA",0.1862
2021-07-26,"MA",0.1884
2021-07-27,"MA",0.1913
2021-07-28,"MA",0.1947
2021-07-29,"MA",0.1989
2021-07-30,"MA",0.2029
2021-07-31,"MA",0.2066
2021-08-01,"MA",0.2101
2021-08-02,"MA",0.2139
2021-08-03,"MA",0.2187
2021-08-04,"MA",0.2242
2021-08-05,"MA",0.23
2021-08-06,"MA",0.2351
2021-08-07,"MA",0.2392
2021-08-08,"MA",0.2433
2021-08-09,"MA",0.2474
2021-08-10,"MA",0.2519
2021-08-11,"MA",0.2571
2021-08-12,"MA",0.2624
2021-08-13,"MA",0.2668
2021-08-14,"MA",0.2696
2021-08-15,"MA",0.2713
2021-08-16,"MA",0.2722
2021-08-17,"MA",0.2744
2021-08-18,"MA",0.277
2021-08-19,"MA",0.2793
2021-08-20,"MA",0.281
2021-08-21,"MA",0.2821
2021-08-22,"MA",0.2835
2021-08-23,"MA",0.2853
2021-08-24,"MA",0.2881
2021-08-25,"MA",0.292
2021-08-26,"MA",0.2964
2021-08-27,"MA",0.3012
2021-08-28,"MA",0.305
2021-08-29,"MA",0.309
2021-08-30,"MA",0.3129
2021-08-31,"MA",0.3173
2021-09-01,"MA",0.3224
2021-09-02,"MA",0.3265
2021-09-03,"MA",0.3296
2021-09-04,"MA",0.3316
2021-09-05,"MA",0.333
2021-09-06,"MA",0.3344
2021-09-07,"MA",0.3359
2021-09-08,"MA",0.3383
2021-09-09,"MA",0.3404
2021-09-10,"MA",0.342
2021-09-11,"MA",0.3431
2021-09-12,"MA",0.3424
2021-09-13,"MA",0.3429
2021-09-14,"MA",0.3441
2021-09-15,"MA",0.3456
2021-09-16,"MA",0.3469
2021-09-17,"MA",0.348
2021-09-18,"MA",0.3485
2021-09-19,"MA",0.3484
2021-09-20,"MA",0.3487
2021-09-21,"MA",0.3498
2021-09-22,"MA",0.351
2021-09-23,"MA",0.3537
2021-09-24,"MA",0.3551
2021-09-25,"MA",0.356
2021-09-26,"MA",0.3574
2021-09-27,"MA",0.359
2021-09-28,"MA",0.3605
2021-09-29,"MA",0.3618
2021-09-30,"MA",0.363
2021-10-01,"MA",0.3634
2021-10-02,"MA",0.363
2021-10-03,"MA",0.3626
2021-10-04,"MA",0.3618
2021-10-05,"MA",0.3621
2021-10-06,"MA",0.3631
2021-10-07,"MA",0.3625
2021-10-08,"MA",0.362
2021-10-09,"MA",0.3614
2021-10-10,"MA",0.3614
2021-10-11,"MA",0.3614
2021-10-12,"MA",0.3623
2021-10-13,"MA",0.3634
2021-10-14,"MA",0.3649
2021-10-15,"MA",0.3658
2021-10-16,"MA",0.366
2021-10-17,"MA",0.3653
2021-10-18,"MA",0.3667
2021-10-19,"MA",0.368
2021-10-20,"MA",0.37
2021-10-21,"MA",0.3722
2021-10-22,"MA",0.374
2021-10-23,"MA",0.3745
2021-10-24,"MA",0.3749
2021-10-25,"MA",0.3746
2021-10-26,"MA",0.3753
2021-10-27,"MA",0.3762
2021-10-28,"MA",0.3765
2021-10-29,"MA",0.3755
2021-10-30,"MA",0.3736
2021-10-31,"MA",0.3715
2021-11-01,"MA",0.3683
2021-11-02,"MA",0.3661
2021-11-03,"MA",0.365
2021-11-04,"MA",0.3644
2021-11-05,"MA",0.3642
2021-11-06,"MA",0.3632
2021-11-07,"MA",0.3616
2021-11-08,"MA",0.3611
2021-11-09,"MA",0.3611
2021-11-10,"MA",0.3618
2021-11-11,"MA",0.3623
2021-11-12,"MA",0.3638
2021-11-13,"MA",0.3645
2021-11-14,"MA",0.3644
2021-11-15,"MA",0.3641
2021-11-16,"MA",0.3631
2021-11-17,"MA",0.3625
2021-11-18,"MA",0.3633
2021-11-19,"MA",0.3641
2021-11-20,"MA",0.3649
2021-11-21,"MA",0.3659
2021-11-22,"MA",0.3675
2021-11-23,"MA",0.3689
2021-11-24,"MA",0.3711
2021-11-25,"MA",0.3734
2021-11-26,"MA",0.3758
2021-11-27,"MA",0.3794
2021-11-28,"MA",0.3838
2021-11-29,"MA",0.3876
2021-11-30,"MA",0.3914
2021-12-01,"MA",0.3952
2021-12-02,"MA",0.3985
2021-12-03,"MA",0.4015
2021-12-04,"MA",0.4046
2021-12-05,"MA",0.408
2021-12-06,"MA",0.4118
2021-12-07,"MA",0.4158
2021-12-08,"MA",0.4192
2021-12-09,"MA",0.4217
2021-12-10,"MA",0.4242
2021-12-11,"MA",0.4266
2021-12-12,"MA",0.4294
2021-12-13,"MA",0.4328
2021-12-14,"MA",0.4368
2021-12-15,"MA",0.4408
2021-12-16,"MA",0.444
2021-12-17,"MA",0.4477
2021-12-18,"MA",0.4517
2021-12-19,"MA",0.4556
2021-12-20,"MA",0.4608
2021-12-21,"MA",0.4663
2021-12-22,"MA",0.4719
2021-12-23,"MA",0.4777
2021-12-24,"MA",0.4827
2021-12-25,"MA",0.4877
2021-12-26,"MA",0.4931
2021-12-27,"MA",0.499
2021-12-28,"MA",0.5048
2021-12-29,"MA",0.5111
2021-12-30,"MA",0.5184
2021-12-31,"MA",0.525
2021-01-01,"MI",0.7813
2021-01-02,"MI",0.7804
2021-01-03,"MI",0.7796
2021-01-04,"MI",0.7792
2021-01-05,"MI",0.7796
2021-01-06,"MI",0.78
2021-01-07,"MI",0.7809
2021-01-08,"MI",0.782
2021-01-09,"MI",0.7828
2021-01-10,"MI",0.7838
2021-01-11,"MI",0.7854
2021-01-12,"MI",0.787
2021-01-13,"MI",0.7889
2021-01-14,"MI",0.7907
2021-01-15,"MI",0.7924
2021-01-16,"MI",0.7935
2021-01-17,"MI",0.7945
2021-01-18,"MI",0.7953
2021-01-19,"MI",0.7955
2021-01-20,"MI",0.7957
2021-01-21,"MI",0.7959
2021-01-22,"MI",0.7953
2021-01-23,"MI",0.7947
2021-01-24,"MI",0.7939
2021-01-25,"MI",0.793
2021-01-26,"MI",0.7922
2021-01-27,"MI",0.7918
2021-01-28,"MI",0.7911
2021-01-29,"MI",0.7902
2021-01-30,"MI",0.7898
2021-01-31,"MI",0.7893
2021-02-01,"MI",0.7887
2021-02-02,"MI",0.7886
2021-02-03,"MI",0.789
2021-02-04,"MI",0.7895
2021-02-05,"MI",0.7905
2021-02-06,"MI",0.7912
2021-02-07,"MI",0.7914
2021-02-08,"MI",0.7921
2021-02-09,"MI",0.7931
2021-02-10,"MI",0.7938
2021-02-11,"MI",0.7947
2021-02-12,"MI",0.7953
2021-02-13,"MI",0.7957
2021-02-14,"MI",0.7954
2021-02-15,"MI",0.7949
2021-02-16,"MI",0.7935
2021-02-17,"MI",0.792
2021-02-18,"MI",0.791
2021-02-19,"MI",0.7896
2021-02-20,"MI",0.7885
2021-02-21,"MI",0.7873
2021-02-22,"MI",0.7859
2021-02-23,"MI",0.7847
2021-02-24,"MI",0.7834
2021-02-25,"MI",0.7824
2021-02-26,"MI",0.7817
2021-02-27,"MI",0.7817
2021-02-28,"MI",0.7818
2021-03-01,"MI",0.7818
2021-03-02,"MI",0.7817
2021-03-03,"MI",0.7812
2021-03-04,"MI",0.7808
2021-03-05,"MI",0.7804
2021-03-06,"MI",0.78
2021-03-07,"MI",0.7795
2021-03-08,"MI",0.779
2021-03-09,"MI",0.7784
2021-03-10,"MI",0.7779
2021-03-11,"MI",0.7773
2021-03-12,"MI",0.7766
2021-03-13,"MI",0.7756
2021-03-14,"MI",0.775
2021-03-15,"MI",0.774
2021-03-16,"MI",0.7729
2021-03-17,"MI",0.7718
2021-03-18,"MI",0.7708
2021-03-19,"MI",0.7698
2021-03-20,"MI",0.7686
2021-03-21,"MI",0.7672
2021-03-22,"MI",0.766
2021-03-23,"MI",0.7649
2021-03-24,"MI",0.7644
2021-03-25,"MI",0.764
2021-03-26,"MI",0.7639
2021-03-27,"MI",0.7642
2021-03-28,"MI",0.7647
2021-03-29,"MI",0.7651
2021-03-30,"MI",0.7656
2021-03-31,"MI",0.7664
2021-04-01,"MI",0.7669
2021-04-02,"MI",0.7672
2021-04-03,"MI",0.7673
2021-04-04,"MI",0.7673
2021-04-05,"MI",0.7672
2021-04-06,"MI",0.767
2021-04-07,"MI",0.7667
2021-04-08,"MI",0.766
2021-04-09,"MI",0.7654
2021-04-10,"MI",0.7648
2021-04-11,"MI",0.7643
2021-04-12,"MI",0.764
2021-04-13,"MI",0.7644
2021-04-14,"MI",0.7647
2021-04-15,"MI",0.7647
2021-04-16,"MI",0.7646
2021-04-17,"MI",0.7642
2021-04-18,"MI",0.7636
2021-04-19,"MI",0.7631
2021-04-20,"MI",0.7624
2021-04-21,"MI",0.7613
2021-04-22,"MI",0.7596
2021-04-23,"MI",0.7574
2021-04-24,"MI",0.7544
2021-04-25,"MI",0.7509
2021-04-26,"MI",0.7476
2021-04-27,"MI",0.7443
2021-04-28,"MI",0.7413
2021-04-29,"MI",0.7382
2021-04-30,"MI",0.7347
2021-05-01,"MI",0.7312
2021-05-02,"MI",0.7278
2021-05-03,"MI",0.7247
2021-05-04,"MI",0.7211
2021-05-05,"MI",0.7175
2021-05-06,"MI",0.7136
2021-05-07,"MI",0.709
2021-05-08,"MI",0.7034
2021-05-09,"MI",0.6968
2021-05-10,"MI",0.6894
2021-05-11,"MI",0.6811
2021-05-12,"MI",0.6715
2021-05-13,"MI",0.6602
2021-05-14,"MI",0.6479
2021-05-15,"MI",0.6348
2021-05-16,"MI",0.621
2021-05-17,"MI",0.6068
2021-05-18,"MI",0.5919
2021-05-19,"MI",0.5772
2021-05-20,"MI",0.562
2021-05-21,"MI",0.5466
2021-05-22,"MI",0.5316
2021-05-23,"MI",0.5167
2021-05-24,"MI",0.503
2021-05-25,"MI",0.4892
2021-05-26,"MI",0.4762
2021-05-27,"MI",0.4632
2021-05-28,"MI",0.4498
2021-05-29,"MI",0.437
2021-05-30,"MI",0.4243
2021-05-31,"MI",0.4126
2021-06-01,"MI",0.4012
2021-06-02,"MI",0.3899
2021-06-03,"MI",0.3788
2021-06-04,"MI",0.3673
2021-06-05,"MI",0.3563
2021-06-06,"MI",0.3452
2021-06-07,"MI",0.3346
2021-06-08,"MI",0.3252
2021-06-09,"MI",0.3161
2021-06-10,"MI",0.3074
2021-06-11,"MI",0.2989
2021-06-12,"MI",0.2911
2021-06-13,"MI",0.2842
2021-06-14,"MI",0.2778
2021-06-15,"MI",0.2721
2021-06-16,"MI",0.2666
2021-06-17,"MI",0.2616
2021-06-18,"MI",0.257
2021-06-19,"MI",0.252
2021-06-20,"MI",0.2476
2021-06-21,"MI",0.2432
2021-06-22,"MI",0.2387
2021-06-23,"MI",0.2337
2021-06-24,"MI",0.228
2021-06-25,"MI",0.2222
2021-06-26,"MI",0.2167
2021-06-27,"MI",0.2113
2021-06-28,"MI",0.2061
2021-06-29,"MI",0.201
2021-06-30,"MI",0.1962
2021-07-01,"MI",0.191
2021-07-02,"MI",0.186
2021-07-03,"MI",0.1813
2021-07-04,"MI",0.1772
2021-07-05,"MI",0.1738
2021-07-06,"MI",0.1708
2021-07-07,"MI",0.1681
2021-07-08,"MI",0.1657
2021-07-09,"MI",0.1633
2021-07-10,"MI",0.1615
2021-07-11,"MI",0.1598
2021-07-12,"MI",0.1585
2021-07-13,"MI",0.1575
2021-07-14,"MI",0.1569
2021-07-15,"MI",0.1562
2021-07-16,"MI",0.1555
2021-07-17,"MI",0.155
2021-07-18,"MI",0.1544
2021-07-19,"MI",0.1541
2021-07-20,"MI",0.1541
2021-07-21,"MI",0.1541
2021-07-22,"MI",0.1545
2021-07-23,"MI",0.1552
2021-07-24,"MI",0.1562
2021-07-25,"MI",0.1572
2021-07-26,"MI",0.1589
2021-07-27,"MI",0.1607
2021-07-28,"MI",0.1629
2021-07-29,"MI",0.1653
2021-07-30,"MI",0.1678
2021-07-31,"MI",0.1702
2021-08-01,"MI",0.1725
2021-08-02,"MI",0.1745
2021-08-03,"MI",0.1766
2021-08-04,"MI",0.1788
2021-08-05,"MI",0.1814
2021-08-06,"MI",0.1835
2021-08-07,"MI",0.1858
2021-08-08,"MI",0.1879
2021-08-09,"MI",0.1905
2021-08-10,"MI",0.1933
2021-08-11,"MI",0.1965
2021-08-12,"MI",0.2002
2021-08-13,"MI",0.2042
2021-08-14,"MI",0.2079
2021-08-15,"MI",0.211
2021-08-16,"MI",0.2139
2021-08-17,"MI",0.2171
2021-08-18,"MI",0.22
2021-08-19,"MI",0.2229
2021-08-20,"MI",0.2251
2021-08-21,"MI",0.2266
2021-08-22,"MI",0.2276
2021-08-23,"MI",0.2287
2021-08-24,"MI",0.2292
2021-08-25,"MI",0.2299
2021-08-26,"MI",0.2312
2021-08-27,"MI",0.232
2021-08-28,"MI",0.2325
2021-08-29,"MI",0.2329
2021-08-30,"MI",0.2333
2021-08-31,"MI",0.2338
2021-09-01,"MI",0.2345
2021-09-02,"MI",0.2351
2021-09-03,"MI",0.2351
2021-09-04,"MI",0.2354
2021-09-05,"MI",0.2356
2021-09-06,"MI",0.2355
2021-09-07,"MI",0.2362
2021-09-08,"MI",0.2373
2021-09-09,"MI",0.2383
2021-09-10,"MI",0.2388
2021-09-11,"MI",0.2394
2021-09-12,"MI",0.2401
2021-09-13,"MI",0.241
2021-09-14,"MI",0.2424
2021-09-15,"MI",0.2441
2021-09-16,"MI",0.2459
2021-09-17,"MI",0.2477
2021-09-18,"MI",0.2486
2021-09-19,"MI",0.2488
2021-09-20,"MI",0.2491
2021-09-21,"MI",0.2499
2021-09-22,"MI",0.2507
2021-09-23,"MI",0.2518
2021-09-24,"MI",0.2525
2021-09-25,"MI",0.2527
2021-09-26,"MI",0.2523
2021-09-27,"MI",0.2512
2021-09-28,"MI",0.2502
2021-09-29,"MI",0.2501
2021-09-30,"MI",0.2505
2021-10-01,"MI",0.2507
2021-10-02,"MI",0.2506
2021-10-03,"MI",0.25
2021-10-04,"MI",0.2488
2021-10-05,"MI",0.248
2021-10-06,"MI",0.2473
2021-10-07,"MI",0.2469
2021-10-08,"MI",0.247
2021-10-09,"MI",0.2469
2021-10-10,"MI",0.246
2021-10-11,"MI",0.245
2021-10-12,"MI",0.2444
2021-10-13,"MI",0.2439
2021-10-14,"MI",0.2439
2021-10-15,"MI",0.2442
2021-10-16,"MI",0.2441
2021-10-17,"MI",0.2438
2021-10-18,"MI",0.2435
2021-10-19,"MI",0.2431
2021-10-20,"MI",0.2429
2021-10-21,"MI",0.2426
2021-10-22,"MI",0.2425
2021-10-23,"MI",0.2417
2021-10-24,"MI",0.2405
2021-10-25,"MI",0.2396
2021-10-26,"MI",0.2389
2021-10-27,"MI",0.2382
2021-10-28,"MI",0.2382
2021-10-29,"MI",0.2387
2021-10-30,"MI",0.2389
2021-10-31,"MI",0.2388
2021-11-01,"MI",0.2391
2021-11-02,"MI",0.2394
2021-11-03,"MI",0.2405
2021-11-04,"MI",0.242
2021-11-05,"MI",0.2435
2021-11-06,"MI",0.2449
2021-11-07,"MI",0.2466
2021-11-08,"MI",0.248
2021-11-09,"MI",0.2489
2021-11-10,"MI",0.2502
2021-11-11,"MI",0.2521
2021-11-12,"MI",0.2542
2021-11-13,"MI",0.2565
2021-11-14,"MI",0.2585
2021-11-15,"MI",0.2608
2021-11-16,"MI",0.263
2021-11-17,"MI",0.2658
2021-11-18,"MI",0.2683
2021-11-19,"MI",0.271
2021-11-20,"MI",0.2736
2021-11-21,"MI",0.2763
2021-11-22,"MI",0.279
2021-11-23,"MI",0.282
2021-11-24,"MI",0.2852
2021-11-25,"MI",0.2881
2021-11-26,"MI",0.2907
2021-11-27,"MI",0.2935
2021-11-28,"MI",0.2957
2021-11-29,"MI",0.2984
2021-11-30,"MI",0.3012
2021-12-01,"MI",0.3048
2021-12-02,"MI",0.3078
2021-12-03,"MI",0.3105
2021-12-04,"MI",0.3122
2021-12-05,"MI",0.3133
2021-12-06,"MI",0.3147
2021-12-07,"MI",0.316
2021-12-08,"MI",0.3172
2021-12-09,"MI",0.3183
2021-12-10,"MI",0.3186
2021-12-11,"MI",0.3188
2021-12-12,"MI",0.3186
2021-12-13,"MI",0.3187
2021-12-14,"MI",0.3195
2021-12-15,"MI",0.3209
2021-12-16,"MI",0.3226
2021-12-17,"MI",0.3244
2021-12-18,"MI",0.3264
2021-12-19,"MI",0.3284
2021-12-20,"MI",0.3309
2021-12-21,"MI",0.3343
2021-12-22,"MI",0.3373
2021-12-23,"MI",0.3403
2021-12-24,"MI",0.3434
2021-12-25,"MI",0.3462
2021-12-26,"MI",0.349
2021-12-27,"MI",0.3519
2021-12-28,"MI",0.3554
2021-12-29,"MI",0.3585
2021-12-30,"MI",0.362
2021-12-31,"MI",0.3654
2021-01-01,"MN",0.7736
2021-01-02,"MN",0.7728
2021-01-03,"MN",0.7722
2021-01-04,"MN",0.7724
2021-01-05,"MN",0.7735
2021-01-06,"MN",0.7752
2021-01-07,"MN",0.7767
2021-01-08,"MN",0.7784
2021-01-09,"MN",0.7803
2021-01-10,"MN",0.782
2021-01-11,"MN",0.7833
2021-01-12,"MN",0.7848
2021-01-13,"MN",0.7855
2021-01-14,"MN",0.7861
2021-01-15,"MN",0.7863
2021-01-16,"MN",0.7861
2021-01-17,"MN",0.7858
2021-01-18,"MN",0.7859
2021-01-19,"MN",0.7857
2021-01-20,"MN",0.7853
2021-01-21,"MN",0.7847
2021-01-22,"MN",0.7843
2021-01-23,"MN",0.7839
2021-01-24,"MN",0.7842
2021-01-25,"MN",0.7843
2021-01-26,"MN",0.7848
2021-01-27,"MN",0.7851
2021-01-28,"MN",0.785
2021-01-29,"MN",0.7849
2021-01-30,"MN",0.7849
2021-01-31,"MN",0.7851
2021-02-01,"MN",0.7859
2021-02-02,"MN",0.787
2021-02-03,"MN",0.7878
2021-02-04,"MN",0.7883
2021-02-05,"MN",0.7891
2021-02-06,"MN",0.7892
2021-02-07,"MN",0.7898
2021-02-08,"MN",0.7911
2021-02-09,"MN",0.7919
2021-02-10,"MN",0.7929
2021-02-11,"MN",0.7932
2021-02-12,"MN",0.7925
2021-02-13,"MN",0.7909
2021-02-14,"MN",0.7895
2021-02-15,"MN",0.7877
2021-02-16,"MN",0.7858
2021-02-17,"MN",0.7844
2021-02-18,"MN",0.7826
2021-02-19,"MN",0.7803
2021-02-20,"MN",0.7786
2021-02-21,"MN",0.7762
2021-02-22,"MN",0.7741
2021-02-23,"MN",0.7726
2021-02-24,"MN",0.7717
2021-02-25,"MN",0.7709
2021-02-26,"MN",0.7699
2021-02-27,"MN",0.7685
2021-02-28,"MN",0.7664
2021-03-01,"MN",0.7641
2021-03-02,"MN",0.7619
2021-03-03,"MN",0.7592
2021-03-04,"MN",0.7571
2021-03-05,"MN",0.7549
2021-03-06,"MN",0.7529
2021-03-07,"MN",0.7503
2021-03-08,"MN",0.7476
2021-03-09,"MN",0.7456
2021-03-10,"MN",0.7443
2021-03-11,"MN",0.7436
2021-03-12,"MN",0.7431
2021-03-13,"MN",0.7426
2021-03-14,"MN",0.7423
2021-03-15,"MN",0.7421
2021-03-16,"MN",0.742
2021-03-17,"MN",0.7422
2021-03-18,"MN",0.7431
2021-03-19,"MN",0.7439
2021-03-20,"MN",0.7442
2021-03-21,"MN",0.7447
2021-03-22,"MN",0.7451
2021-03-23,"MN",0.7456
2021-03-24,"MN",0.7461
2021-03-25,"MN",0.7464
2021-03-26,"MN",0.7464
2021-03-27,"MN",0.7463
2021-03-28,"MN",0.7456
2021-03-29,"MN",0.7439
2021-03-30,"MN",0.7428
2021-03-31,"MN",0.742
2021-04-01,"MN",0.7408
2021-04-02,"MN",0.7392
2021-04-03,"MN",0.7373
2021-04-04,"MN",0.7353
2021-04-05,"MN",0.7339
2021-04-06,"MN",0.7328
2021-04-07,"MN",0.7323
2021-04-08,"MN",0.7315
2021-04-09,"MN",0.7313
2021-04-10,"MN",0.7309
2021-04-11,"MN",0.7304
2021-04-12,"MN",0.7298
2021-04-13,"MN",0.7292
2021-04-14,"MN",0.729
2021-04-15,"MN",0.7285
2021-04-16,"MN",0.7277
2021-04-17,"MN",0.7264
2021-04-18,"MN",0.7243
2021-04-19,"MN",0.7227
2021-04-20,"MN",0.7207
2021-04-21,"MN",0.7183
2021-04-22,"MN",0.7152
2021-04-23,"MN",0.7121
2021-04-24,"MN",0.7092
2021-04-25,"MN",0.7054
2021-04-26,"MN",0.702
2021-04-27,"MN",0.6983
2021-04-28,"MN",0.6941
2021-04-29,"MN",0.6901
2021-04-30,"MN",0.6857
2021-05-01,"MN",0.6815
2021-05-02,"MN",0.6775
2021-05-03,"MN",0.674
2021-05-04,"MN",0.67
2021-05-05,"MN",0.6653
2021-05-06,"MN",0.6606
2021-05-07,"MN",0.6537
2021-05-08,"MN",0.6456
2021-05-09,"MN",0.6373
2021-05-10,"MN",0.6278
2021-05-11,"MN",0.6169
2021-05-12,"MN",0.6038
2021-05-13,"MN",0.5881
2021-05-14,"MN",0.5704
2021-05-15,"MN",0.5508
2021-05-16,"MN",0.5305
2021-05-17,"MN",0.5095
2021-05-18,"MN",0.4889
2021-05-19,"MN",0.469
2021-05-20,"MN",0.4485
2021-05-21,"MN",0.4285
2021-05-22,"MN",0.4087
2021-05-23,"MN",0.3894
2021-05-24,"MN",0.3723
2021-05-25,"MN",0.3567
2021-05-26,"MN",0.3426
2021-05-27,"MN",0.328
2021-05-28,"MN",0.3141
2021-05-29,"MN",0.3011
2021-05-30,"MN",0.2885
2021-05-31,"MN",0.2767
2021-06-01,"MN",0.2648
2021-06-02,"MN",0.2545
2021-06-03,"MN",0.2451
2021-06-04,"MN",0.2351
2021-06-05,"MN",0.2248
2021-06-06,"MN",0.215
2021-06-07,"MN",0.207
2021-06-08,"MN",0.1986
2021-06-09,"MN",0.1908
2021-06-10,"MN",0.1836
2021-06-11,"MN",0.1764
2021-06-12,"MN",0.1702
2021-06-13,"MN",0.1633
2021-06-14,"MN",0.1565
2021-06-15,"MN",0.1504
2021-06-16,"MN",0.1455
2021-06-17,"MN",0.1406
2021-06-18,"MN",0.1356
2021-06-19,"MN",0.1314
2021-06-20,"MN",0.1275
2021-06-21,"MN",0.1231
2021-06-22,"MN",0.1196
2021-06-23,"MN",0.1162
2021-06-24,"MN",0.1137
2021-06-25,"MN",0.112
2021-06-26,"MN",0.1104
2021-06-27,"MN",0.1079
2021-06-28,"MN",0.106
2021-06-29,"MN",0.1042
2021-06-30,"MN",0.103
2021-07-01,"MN",0.1015
2021-07-02,"MN",0.101
2021-07-03,"MN",0.1004
2021-07-04,"MN",0.0997
2021-07-05,"MN",0.099
2021-07-06,"MN",0.0978
2021-07-07,"MN",0.0969
2021-07-08,"MN",0.0971
2021-07-09,"MN",0.0971
2021-07-10,"MN",0.0974
2021-07-11,"MN",0.0971
2021-07-12,"MN",0.0976
2021-07-13,"MN",0.0977
2021-07-14,"MN",0.0976
2021-07-15,"MN",0.0981
2021-07-16,"MN",0.0984
2021-07-17,"MN",0.0993
2021-07-18,"MN",0.1004
2021-07-19,"MN",0.101
2021-07-20,"MN",0.1021
2021-07-21,"MN",0.1034
2021-07-22,"MN",0.1047
2021-07-23,"MN",0.1056
2021-07-24,"MN",0.1067
2021-07-25,"MN",0.1081
2021-07-26,"MN",0.1095
2021-07-27,"MN",0.1111
2021-07-28,"MN",0.1125
2021-07-29,"MN",0.1144
2021-07-30,"MN",0.1165
2021-07-31,"MN",0.1182
2021-08-01,"MN",0.12
2021-08-02,"MN",0.1222
2021-08-03,"MN",0.1252
2021-08-04,"MN",0.1284
2021-08-05,"MN",0.132
2021-08-06,"MN",0.1352
2021-08-07,"MN",0.1386
2021-08-08,"MN",0.1421
2021-08-09,"MN",0.1448
2021-08-10,"MN",0.1475
2021-08-11,"MN",0.1505
2021-08-12,"MN",0.1532
2021-08-13,"MN",0.156
2021-08-14,"MN",0.158
2021-08-15,"MN",0.1597
2021-08-16,"MN",0.1612
2021-08-17,"MN",0.1634
2021-08-18,"MN",0.1657
2021-08-19,"MN",0.1682
2021-08-20,"MN",0.1709
2021-08-21,"MN",0.1737
2021-08-22,"MN",0.1771
2021-08-23,"MN",0.1811
2021-08-24,"MN",0.185
2021-08-25,"MN",0.1888
2021-08-26,"MN",0.1934
2021-08-27,"MN",0.1979
2021-08-28,"MN",0.2013
2021-08-29,"MN",0.2042
2021-08-30,"MN",0.2065
2021-08-31,"MN",0.209
2021-09-01,"MN",0.2111
2021-09-02,"MN",0.212
2021-09-03,"MN",0.2117
2021-09-04,"MN",0.2115
2021-09-05,"MN",0.2112
2021-09-06,"MN",0.2105
2021-09-07,"MN",0.2101
2021-09-08,"MN",0.2103
2021-09-09,"MN",0.2105
2021-09-10,"MN",0.2112
2021-09-11,"MN",0.2118
2021-09-12,"MN",0.2124
2021-09-13,"MN",0.2139
