date,state,elderly_mode,school_mode,masking_mode,unweighted_ili,flu_av7,flu_per_cap_av7,mask_av7,rr_av7,gp_av7,park_av7,transit_av7,work_av7,resid_av7
2019-12-01,TX,,,,6.06795,,,,,,,,,
2019-12-01,UT,,,,2.46927,,,,,,,,,
2019-12-01,VT,,,,1.31819,,,,,,,,,
2019-12-01,VA,,,,3.53075,,,,,,,,,
2019-12-01,WA,,,,4.35343,,,,,,,,,
2019-12-01,WV,,,,1.25597,,,,,,,,,
2019-12-01,WI,,,,2.05403,,,,,,,,,
2019-12-01,WY,,,,1.45289,,,,,,,,,
2019-12-08,AL,,,,5.5868400000000005,,,,,,,,,
2019-12-08,AK,,,,3.09021,,,,,,,,,
2019-12-08,AZ,,,,2.97857,,,,,,,,,
2019-12-08,AR,,,,4.79982,,,,,,,,,
2019-12-08,CA,,,,2.76788,,,,,,,,,
2019-12-08,CO,,,,4.6224300000000005,,,,,,,,,
2019-12-08,CT,,,,2.68605,,,,,,,,,
2019-12-08,DE,,,,0.507614,,,,,,,,,
2019-12-08,FL,,,,,,,,,,,,,
2019-12-08,GA,,,,6.58758,,,,,,,,,
2019-12-08,HI,,,,2.50927,,,,,,,,,
2019-12-08,ID,,,,1.64908,,,,,,,,,
2019-12-08,IL,,,,3.17378,,,,,,,,,
2019-12-08,IN,,,,2.94056,,,,,,,,,
2019-12-08,IA,,,,1.2512,,,,,,,,,
2019-12-08,KS,,,,3.3247,,,,,,,,,
2019-12-08,KY,,,,5.2698,,,,,,,,,
2019-12-08,LA,,,,7.976380000000002,,,,,,,,,
2019-12-08,ME,,,,1.69492,,,,,,,,,
2019-12-08,MD,,,,3.41846,,,,,,,,,
2019-12-08,MA,,,,1.7812599999999998,,,,,,,,,
2019-12-08,MI,,,,1.7143099999999998,,,,,,,,,
2019-12-08,MN,,,,3.53594,,,,,,,,,
2019-12-08,MS,,,,5.79212,,,,,,,,,
2019-12-08,MO,,,,1.01124,,,,,,,,,
2019-12-08,MT,,,,1.31013,,,,,,,,,
2019-12-08,NE,,,,5.74106,,,,,,,,,
2019-12-08,NV,,,,2.43408,,,,,,,,,
2019-12-08,NH,,,,1.14521,,,,,,,,,
2019-12-08,NJ,,,,3.89477,,,,,,,,,
2019-12-08,NM,,,,4.97083,,,,,,,,,
2019-12-08,NY,,,,2.28183,,,,,,,,,
2019-12-08,NC,,,,2.37158,,,,,,,,,
2019-12-08,ND,,,,3.84914,,,,,,,,,
2019-12-08,OH,,,,1.37638,,,,,,,,,
2019-12-08,OK,,,,4.12587,,,,,,,,,
2019-12-08,OR,,,,3.57619,,,,,,,,,
2019-12-08,PA,,,,2.12233,,,,,,,,,
2019-12-08,RI,,,,1.38131,,,,,,,,,
2019-12-08,SC,,,,5.92551,,,,,,,,,
2019-12-08,SD,,,,1.66225,,,,,,,,,
2019-12-08,TN,,,,6.97474,,,,,,,,,
2019-12-08,TX,,,,8.668330000000001,,,,,,,,,
2019-12-08,UT,,,,3.37131,,,,,,,,,
2019-12-08,VT,,,,1.54067,,,,,,,,,
2019-12-08,VA,,,,4.60516,,,,,,,,,
2019-12-08,WA,,,,5.7875,,,,,,,,,
2019-12-08,WV,,,,1.18156,,,,,,,,,
2019-12-08,WI,,,,2.19359,,,,,,,,,
2019-12-08,WY,,,,2.01407,,,,,,,,,
2019-12-15,AL,,,,7.0398,,,,,,,,,
2019-12-15,AK,,,,8.387210000000001,,,,,,,,,
2019-12-15,AZ,,,,3.29437,,,,,,,,,
2019-12-15,AR,,,,4.89784,,,,,,,,,
2019-12-15,CA,,,,3.2334,,,,,,,,,
2019-12-15,CO,,,,5.355569999999998,,,,,,,,,
2019-12-15,CT,,,,3.46694,,,,,,,,,
2019-12-15,DE,,,,1.32353,,,,,,,,,
2019-12-15,FL,,,,,,,,,,,,,
2019-12-15,GA,,,,9.50035,,,,,,,,,
2019-12-15,HI,,,,2.54833,,,,,,,,,
2019-12-15,ID,,,,2.14815,,,,,,,,,
2019-12-15,IL,,,,3.81401,,,,,,,,,
2019-12-15,IN,,,,3.96671,,,,,,,,,
2019-12-15,IA,,,,1.53752,,,,,,,,,
2019-12-15,KS,,,,4.8323800000000015,,,,,,,,,
2019-12-15,KY,,,,6.33296,,,,,,,,,
2019-12-15,LA,,,,8.014669999999999,,,,,,,,,
2019-12-15,ME,,,,2.17614,,,,,,,,,
2019-12-15,MD,,,,4.425,,,,,,,,,
2019-12-15,MA,,,,2.35203,,,,,,,,,
2019-12-15,MI,,,,2.38456,,,,,,,,,
2019-12-15,MN,,,,5.65083,,,,,,,,,
2019-12-15,MS,,,,7.168889999999998,,,,,,,,,
2019-12-15,MO,,,,1.52812,,,,,,,,,
2019-12-15,MT,,,,1.5924200000000002,,,,,,,,,
2019-12-15,NE,,,,6.15027,,,,,,,,,
2019-12-15,NV,,,,2.17492,,,,,,,,,
2019-12-15,NH,,,,1.48248,,,,,,,,,
2019-12-15,NJ,,,,4.70145,,,,,,,,,
2019-12-15,NM,,,,7.11326,,,,,,,,,
2019-12-15,NY,,,,3.35442,,,,,,,,,
2019-12-15,NC,,,,3.20369,,,,,,,,,
2019-12-15,ND,,,,6.80272,,,,,,,,,
2019-12-15,OH,,,,1.79909,,,,,,,,,
2019-12-15,OK,,,,6.50605,,,,,,,,,
2019-12-15,OR,,,,4.5531,,,,,,,,,
2019-12-15,PA,,,,2.7124200000000003,,,,,,,,,
2019-12-15,RI,,,,2.0159700000000003,,,,,,,,,
2019-12-15,SC,,,,7.955089999999998,,,,,,,,,
2019-12-15,SD,,,,2.14892,,,,,,,,,
2019-12-15,TN,,,,10.1336,,,,,,,,,
2019-12-15,TX,,,,11.7639,,,,,,,,,
2019-12-15,UT,,,,4.15254,,,,,,,,,
2019-12-15,VT,,,,2.02293,,,,,,,,,
2019-12-15,VA,,,,5.86618,,,,,,,,,
2019-12-15,WA,,,,7.0091100000000015,,,,,,,,,
2019-12-15,WV,,,,2.71626,,,,,,,,,
2019-12-15,WI,,,,3.23524,,,,,,,,,
2019-12-15,WY,,,,2.28828,,,,,,,,,
2019-12-22,AL,,,,8.72661,,,,,,,,,
2019-12-22,AK,,,,11.7221,,,,,,,,,
2019-12-22,AZ,,,,5.00811,,,,,,,,,
2019-12-22,AR,,,,7.87338,,,,,,,,,
2019-12-22,CA,,,,4.69895,,,,,,,,,
2019-12-22,CO,,,,7.2001100000000005,,,,,,,,,
2019-12-22,CT,,,,4.81715,,,,,,,,,
2019-12-22,DE,,,,4.06504,,,,,,,,,
2019-12-22,FL,,,,,,,,,,,,,
2019-12-22,GA,,,,12.2433,,,,,,,,,
2019-12-22,HI,,,,3.28829,,,,,,,,,
2019-12-22,ID,,,,2.43902,,,,,,,,,
2019-12-22,IL,,,,5.82377,,,,,,,,,
2019-12-22,IN,,,,6.19243,,,,,,,,,
2019-12-22,IA,,,,4.64358,,,,,,,,,
2019-12-22,KS,,,,6.77268,,,,,,,,,
2019-12-22,KY,,,,10.2944,,,,,,,,,
2019-12-22,LA,,,,10.3156,,,,,,,,,
2019-12-22,ME,,,,3.25605,,,,,,,,,
2019-12-22,MD,,,,6.65804,,,,,,,,,
2019-12-22,MA,,,,3.58007,,,,,,,,,
2019-12-22,MI,,,,2.72163,,,,,,,,,
2019-12-22,MN,,,,9.71059,,,,,,,,,
2019-12-22,MS,,,,8.43441,,,,,,,,,
2019-12-22,MO,,,,4.10783,,,,,,,,,
2019-12-22,MT,,,,2.28766,,,,,,,,,
2019-12-22,NE,,,,10.2772,,,,,,,,,
2019-12-22,NV,,,,2.13328,,,,,,,,,
2019-12-22,NH,,,,2.9595,,,,,,,,,
2019-12-22,NJ,,,,7.12834,,,,,,,,,
2019-12-22,NM,,,,11.6796,,,,,,,,,
2019-12-22,NY,,,,5.1719300000000015,,,,,,,,,
2019-12-22,NC,,,,4.780469999999998,,,,,,,,,
2019-12-22,ND,,,,8.46337,,,,,,,,,
2019-12-22,OH,,,,2.55951,,,,,,,,,
2019-12-22,OK,,,,8.592189999999999,,,,,,,,,
2019-12-22,OR,,,,5.8544800000000015,,,,,,,,,
2019-12-22,PA,,,,3.80539,,,,,,,,,
2019-12-22,RI,,,,3.18196,,,,,,,,,
2019-12-22,SC,,,,11.8699,,,,,,,,,
2019-12-22,SD,,,,2.76218,,,,,,,,,
2019-12-22,TN,,,,14.7676,,,,,,,,,
2019-12-22,TX,,,,15.2711,,,,,,,,,
2019-12-22,UT,,,,6.63813,,,,,,,,,
2019-12-22,VT,,,,2.67696,,,,,,,,,
2019-12-22,VA,,,,8.0129,,,,,,,,,
2019-12-22,WA,,,,8.625060000000001,,,,,,,,,
2019-12-22,WV,,,,4.87242,,,,,,,,,
2019-12-22,WI,,,,3.93613,,,,,,,,,
2019-12-22,WY,,,,5.25247,,,,,,,,,
2019-12-29,AL,,,,7.25851,,,,,,,,,
2019-12-29,AK,,,,4.58358,,,,,,,,,
2019-12-29,AZ,,,,4.44424,,,,,,,,,
2019-12-29,AR,,,,3.92031,,,,,,,,,
2019-12-29,CA,,,,4.86718,,,,,,,,,
2019-12-29,CO,,,,6.7374,,,,,,,,,
2019-12-29,CT,,,,5.32353,,,,,,,,,
2019-12-29,DE,,,,2.56148,,,,,,,,,
2019-12-29,FL,,,,,,,,,,,,,
2019-12-29,GA,,,,9.35445,,,,,,,,,
2019-12-29,HI,,,,3.49076,,,,,,,,,
2019-12-29,ID,,,,1.93322,,,,,,,,,
2019-12-29,IL,,,,5.03374,,,,,,,,,
2019-12-29,IN,,,,3.27757,,,,,,,,,
2019-12-29,IA,,,,3.26402,,,,,,,,,
2019-12-29,KS,,,,6.92103,,,,,,,,,
2019-12-29,KY,,,,6.84017,,,,,,,,,
2019-12-29,LA,,,,8.40595,,,,,,,,,
2019-12-29,ME,,,,3.38676,,,,,,,,,
2019-12-29,MD,,,,6.36066,,,,,,,,,
2019-12-29,MA,,,,3.92322,,,,,,,,,
2019-12-29,MI,,,,2.24704,,,,,,,,,
2019-12-29,MN,,,,3.72651,,,,,,,,,
2019-12-29,MS,,,,6.40639,,,,,,,,,
2019-12-29,MO,,,,3.54691,,,,,,,,,
2019-12-29,MT,,,,2.18523,,,,,,,,,
2019-12-29,NE,,,,8.20282,,,,,,,,,
2019-12-29,NV,,,,1.60867,,,,,,,,,
2019-12-29,NH,,,,2.31924,,,,,,,,,
2019-12-29,NJ,,,,7.2033,,,,,,,,,
2019-12-29,NM,,,,10.6392,,,,,,,,,
2019-12-29,NY,,,,5.15841,,,,,,,,,
2019-12-29,NC,,,,4.6337199999999985,,,,,,,,,
2019-12-29,ND,,,,6.72823,,,,,,,,,
2019-12-29,OH,,,,2.22077,,,,,,,,,
2019-12-29,OK,,,,7.32533,,,,,,,,,
2019-12-29,OR,,,,4.91542,,,,,,,,,
2019-12-29,PA,,,,4.39236,,,,,,,,,
2019-12-29,RI,,,,2.86885,,,,,,,,,
2019-12-29,SC,,,,9.99827,,,,,,,,,
2019-12-29,SD,,,,2.7731,,,,,,,,,
2019-12-29,TN,,,,11.2183,,,,,,,,,
2019-12-29,TX,,,,11.1836,,,,,,,,,
2019-12-29,UT,,,,6.4901300000000015,,,,,,,,,
2019-12-29,VT,,,,2.29962,,,,,,,,,
2019-12-29,VA,,,,7.2279300000000015,,,,,,,,,
2019-12-29,WA,,,,7.13863,,,,,,,,,
2019-12-29,WV,,,,4.07286,,,,,,,,,
2019-12-29,WI,,,,3.5942,,,,,,,,,
2019-12-29,WY,,,,3.64212,,,,,,,,,
2020-01-05,AL,0.0,0.0,0.0,5.37005,,,,,,,,,
2020-01-05,AK,0.0,0.0,0.0,4.52712,,,,,,,,,
2020-01-05,AZ,0.0,0.0,0.0,3.157,,,,,,,,,
2020-01-05,AR,0.0,0.0,0.0,4.30997,,,,,,,,,
2020-01-05,CA,0.0,0.0,0.0,4.15263,,,,,,,,,
2020-01-05,CO,0.0,0.0,0.0,6.489719999999998,,,,,,,,,
2020-01-05,CT,0.0,0.0,0.0,5.2887900000000005,,,,,,,,,
2020-01-05,DE,0.0,0.0,0.0,1.9424,,,,,,,,,
2020-01-05,FL,0.0,0.0,0.0,,,,,,,,,,
2020-01-05,GA,0.0,0.0,0.0,6.9310399999999985,,,,,,,,,
2020-01-05,HI,0.0,0.0,0.0,2.60805,,,,,,,,,
2020-01-05,ID,0.0,0.0,0.0,1.5693700000000002,,,,,,,,,
2020-01-05,IL,0.0,0.0,0.0,4.3258,,,,,,,,,
2020-01-05,IN,0.0,0.0,0.0,3.02037,,,,,,,,,
2020-01-05,IA,0.0,0.0,0.0,2.61134,,,,,,,,,
2020-01-05,KS,0.0,0.0,0.0,6.1230400000000005,,,,,,,,,
2020-01-05,KY,0.0,0.0,0.0,5.28158,,,,,,,,,
2020-01-05,LA,0.0,0.0,0.0,6.935689999999999,,,,,,,,,
2020-01-05,ME,0.0,0.0,0.0,2.7839400000000003,,,,,,,,,
2020-01-05,MD,0.0,0.0,0.0,5.3596,,,,,,,,,
2020-01-05,MA,0.0,0.0,0.0,3.3674,,,,,,,,,
2020-01-05,MI,0.0,0.0,0.0,2.26619,,,,,,,,,
2020-01-05,MN,0.0,0.0,0.0,3.64561,,,,,,,,,
2020-01-05,MS,0.0,0.0,0.0,4.85695,,,,,,,,,
2020-01-05,MO,0.0,0.0,0.0,1.93029,,,,,,,,,
2020-01-05,MT,0.0,0.0,0.0,2.05238,,,,,,,,,
2020-01-05,NE,0.0,0.0,0.0,6.49802,,,,,,,,,
2020-01-05,NV,0.0,0.0,0.0,1.5153,,,,,,,,,
2020-01-05,NH,0.0,0.0,0.0,2.5954200000000003,,,,,,,,,
2020-01-05,NJ,0.0,0.0,0.0,6.7544,,,,,,,,,
2020-01-05,NM,0.0,0.0,0.0,9.08588,,,,,,,,,
2020-01-05,NY,0.0,0.0,0.0,3.84268,,,,,,,,,
2020-01-05,NC,0.0,0.0,0.0,3.75719,,,,,,,,,
2020-01-05,ND,0.0,0.0,0.0,5.0187300000000015,,,,,,,,,
2020-01-05,OH,0.0,0.0,0.0,1.66012,,,,,,,,,
2020-01-05,OK,0.0,0.0,0.0,5.9568,,,,,,,,,
2020-01-05,OR,0.0,0.0,0.0,3.67193,,,,,,,,,
2020-01-05,PA,0.0,0.0,0.0,3.36696,,,,,,,,,
2020-01-05,RI,0.0,0.0,0.0,3.99023,,,,,,,,,
2020-01-05,SC,0.0,0.0,0.0,7.40056,,,,,,,,,
2020-01-05,SD,0.0,0.0,0.0,2.67944,,,,,,,,,
2020-01-05,TN,0.0,0.0,0.0,8.42865,,,,,,,,,
2020-01-05,TX,0.0,0.0,0.0,10.007,,,,,,,,,
2020-01-05,UT,0.0,0.0,0.0,5.03265,,,,,,,,,
2020-01-05,VT,0.0,0.0,0.0,2.1447700000000003,,,,,,,,,
2020-01-05,VA,0.0,0.0,0.0,5.9034,,,,,,,,,
2020-01-05,WA,0.0,0.0,0.0,4.88015,,,,,,,,,
2020-01-05,WV,0.0,0.0,0.0,3.33275,,,,,,,,,
2020-01-05,WI,0.0,0.0,0.0,3.25547,,,,,,,,,
2020-01-05,WY,0.0,0.0,0.0,4.03179,,,,,,,,,
2020-01-12,AL,0.0,0.0,0.0,5.63976,,,,,,,,,
2020-01-12,AK,0.0,0.0,0.0,4.4242300000000006,,,,,,,,,
2020-01-12,AZ,0.0,0.0,0.0,4.37881,,,,,,,,,
2020-01-12,AR,0.0,0.0,0.0,6.4995,,,,,,,,,
2020-01-12,CA,0.0,0.0,0.0,4.3026,,,,,,,,,
2020-01-12,CO,0.0,0.0,0.0,6.30527,,,,,,,,,
2020-01-12,CT,0.0,0.0,0.0,5.87425,,,,,,,,,
2020-01-12,DE,0.0,0.0,0.0,2.30216,,,,,,,,,
2020-01-12,FL,0.0,0.0,0.0,,,,,,,,,,
2020-01-12,GA,0.0,0.0,0.0,6.7488800000000015,,,,,,,,,
2020-01-12,HI,0.0,0.0,0.0,3.42761,,,,,,,,,
2020-01-12,ID,0.0,0.0,0.0,1.45833,,,,,,,,,
2020-01-12,IL,0.0,0.0,0.0,4.51551,,,,,,,,,
2020-01-12,IN,0.0,0.0,0.0,3.05977,,,,,,,,,
2020-01-12,IA,0.0,0.0,0.0,2.59031,,,,,,,,,
2020-01-12,KS,0.0,0.0,0.0,6.4066,,,,,,,,,
2020-01-12,KY,0.0,0.0,0.0,7.47497,,,,,,,,,
2020-01-12,LA,0.0,0.0,0.0,7.107,,,,,,,,,
2020-01-12,ME,0.0,0.0,0.0,3.99424,,,,,,,,,
2020-01-12,MD,0.0,0.0,0.0,5.8227400000000005,,,,,,,,,
2020-01-12,MA,0.0,0.0,0.0,4.15404,,,,,,,,,
2020-01-12,MI,0.0,0.0,0.0,2.17673,,,,,,,,,
2020-01-12,MN,0.0,0.0,0.0,3.26559,,,,,,,,,
2020-01-12,MS,0.0,0.0,0.0,5.1818,,,,,,,,,
2020-01-12,MO,0.0,0.0,0.0,5.89431,,,,,,,,,
2020-01-12,MT,0.0,0.0,0.0,2.11912,,,,,,,,,
2020-01-12,NE,0.0,0.0,0.0,5.81837,,,,,,,,,
2020-01-12,NV,0.0,0.0,0.0,1.2459,,,,,,,,,
2020-01-12,NH,0.0,0.0,0.0,2.72975,,,,,,,,,
2020-01-12,NJ,0.0,0.0,0.0,7.16405,,,,,,,,,
2020-01-12,NM,0.0,0.0,0.0,9.46124,,,,,,,,,
2020-01-12,NY,0.0,0.0,0.0,4.98993,,,,,,,,,
2020-01-12,NC,0.0,0.0,0.0,4.01566,,,,,,,,,
2020-01-12,ND,0.0,0.0,0.0,4.13445,,,,,,,,,
2020-01-12,OH,0.0,0.0,0.0,2.07656,,,,,,,,,
2020-01-12,OK,0.0,0.0,0.0,8.62723,,,,,,,,,
2020-01-12,OR,0.0,0.0,0.0,3.17797,,,,,,,,,
2020-01-12,PA,0.0,0.0,0.0,3.64624,,,,,,,,,
2020-01-12,RI,0.0,0.0,0.0,5.90413,,,,,,,,,
2020-01-12,SC,0.0,0.0,0.0,6.730180000000002,,,,,,,,,
2020-01-12,SD,0.0,0.0,0.0,3.15686,,,,,,,,,
2020-01-12,TN,0.0,0.0,0.0,8.59278,,,,,,,,,
2020-01-12,TX,0.0,0.0,0.0,10.6001,,,,,,,,,
2020-01-12,UT,0.0,0.0,0.0,6.66171,,,,,,,,,
2020-01-12,VT,0.0,0.0,0.0,2.7385900000000003,,,,,,,,,
2020-01-12,VA,0.0,0.0,0.0,5.74505,,,,,,,,,
2020-01-12,WA,0.0,0.0,0.0,4.21964,,,,,,,,,
2020-01-12,WV,0.0,0.0,0.0,3.97921,,,,,,,,,
2020-01-12,WI,0.0,0.0,0.0,3.40635,,,,,,,,,
2020-01-12,WY,0.0,0.0,0.0,5.00798,,,,,,,,,
2020-01-19,AL,0.0,0.0,0.0,6.58426,,,,,,,,,
2020-01-19,AK,0.0,0.0,0.0,4.99799,,,,,,,,,
2020-01-19,AZ,0.0,0.0,0.0,5.29584,,,,,,,,,
2020-01-19,AR,0.0,0.0,0.0,5.8739300000000005,,,,,,,,,
2020-01-19,CA,0.0,0.0,0.0,4.80273,,,,,,,,,
2020-01-19,CO,0.0,0.0,0.0,7.43418,,,,,,,,,
2020-01-19,CT,0.0,0.0,0.0,7.331139999999999,,,,,,,,,
2020-01-19,DE,0.0,0.0,0.0,1.7288400000000002,,,,,,,,,
2020-01-19,FL,0.0,0.0,0.0,,,,,,,,,,
2020-01-19,GA,0.0,0.0,0.0,6.605169999999998,,,,,,,,,
2020-01-19,HI,0.0,0.0,0.0,3.6206,,,,,,,,,
2020-01-19,ID,0.0,0.0,0.0,1.81962,,,,,,,,,
2020-01-19,IL,0.0,0.0,0.0,5.51717,,,,,,,,,
2020-01-19,IN,0.0,0.0,0.0,5.03688,,,,,,,,,
2020-01-19,IA,0.0,0.0,0.0,2.50176,,,,,,,,,
2020-01-19,KS,0.0,0.0,0.0,6.25549,,,,,,,,,
2020-01-19,KY,0.0,0.0,0.0,7.7889,,,,,,,,,
2020-01-19,LA,0.0,0.0,0.0,8.21362,,,,,,,,,
2020-01-19,ME,0.0,0.0,0.0,4.2702300000000015,,,,,,,,,
2020-01-19,MD,0.0,0.0,0.0,6.64745,,,,,,,,,
2020-01-19,MA,0.0,0.0,0.0,5.0205,,,,,,,,,
2020-01-19,MI,0.0,0.0,0.0,3.26011,,,,,,,,,
2020-01-19,MN,0.0,0.0,0.0,3.91969,,,,,,,,,
2020-01-19,MS,0.0,0.0,0.0,5.80814,,,,,,,,,
2020-01-19,MO,0.0,0.0,0.0,8.07736,,,,,,,,,
2020-01-19,MT,0.0,0.0,0.0,3.1558,,,,,,,,,
2020-01-19,NE,0.0,0.0,0.0,5.32457,,,,,,,,,
2020-01-19,NV,0.0,0.0,0.0,1.82631,,,,,,,,,
2020-01-19,NH,0.0,0.0,0.0,3.0762400000000003,,,,,,,,,
2020-01-19,NJ,0.0,0.0,0.0,7.74843,,,,,,,,,
2020-01-19,NM,0.0,0.0,0.0,8.86915,,,,,,,,,
2020-01-19,NY,0.0,0.0,0.0,6.26962,,,,,,,,,
2020-01-19,NC,0.0,0.0,0.0,4.38388,,,,,,,,,
2020-01-19,ND,0.0,0.0,0.0,4.94641,,,,,,,,,
2020-01-19,OH,0.0,0.0,0.0,3.20412,,,,,,,,,
2020-01-19,OK,0.0,0.0,0.0,8.96134,,,,,,,,,
2020-01-19,OR,0.0,0.0,0.0,3.37555,,,,,,,,,
2020-01-19,PA,0.0,0.0,0.0,4.09744,,,,,,,,,
2020-01-19,RI,0.0,0.0,0.0,5.6185800000000015,,,,,,,,,
2020-01-19,SC,0.0,0.0,0.0,7.4369,,,,,,,,,
2020-01-19,SD,0.0,0.0,0.0,3.63602,,,,,,,,,
2020-01-19,TN,0.0,0.0,0.0,8.58165,,,,,,,,,
2020-01-19,TX,0.0,0.0,0.0,10.8121,,,,,,,,,
2020-01-19,UT,0.0,0.0,0.0,7.36565,,,,,,,,,
2020-01-19,VT,0.0,0.0,0.0,3.34334,,,,,,,,,
2020-01-19,VA,0.0,0.0,0.0,6.59653,,,,,,,,,
2020-01-19,WA,0.0,0.0,0.0,4.41681,,,,,,,,,
2020-01-19,WV,0.0,0.0,0.0,5.53995,,,,,,,,,
2020-01-19,WI,0.0,0.0,0.0,3.83857,,,,,,,,,
2020-01-19,WY,0.0,0.0,0.0,6.13367,,,,,,,,,
2020-01-26,AL,0.0,0.0,0.0,9.02719,,,,,,,,,
2020-01-26,AK,0.0,0.0,0.0,4.4409800000000015,,,,,,,,,
2020-01-26,AZ,0.0,0.0,0.0,4.426819999999998,,,,,,,,,
2020-01-26,AR,0.0,0.0,0.0,10.1278,,,,,,,,,
2020-01-26,CA,0.0,0.0,0.0,4.98209,,,,,,,,,
2020-01-26,CO,0.0,0.0,0.0,7.8799899999999985,,,,,,,,,
2020-01-26,CT,0.0,0.0,0.0,9.08556,,,,,,,,,
2020-01-26,DE,0.0,0.0,0.0,2.60014,,,,,,,,,
2020-01-26,FL,0.0,0.0,0.0,,,,,,,,,,
2020-01-26,GA,0.0,0.0,0.0,7.98113,,,,,,,,,
2020-01-26,HI,0.0,0.0,0.0,4.47657,,,,,,,,,
2020-01-26,ID,0.0,0.0,0.0,1.74742,,,,,,,,,
2020-01-26,IL,0.0,0.0,0.0,6.721260000000001,,,,,,,,,
2020-01-26,IN,0.0,0.0,0.0,4.9390800000000015,,,,,,,,,
2020-01-26,IA,0.0,0.0,0.0,3.04054,,,,,,,,,
2020-01-26,KS,0.0,0.0,0.0,7.773560000000002,,,,,,,,,
2020-01-26,KY,0.0,0.0,0.0,9.32507,,,,,,,,,
2020-01-26,LA,0.0,0.0,0.0,10.2689,,,,,,,,,
2020-01-26,ME,0.0,0.0,0.0,4.94206,,,,,,,,,
2020-01-26,MD,0.0,0.0,0.0,7.30775,,,,,,,,,
2020-01-26,MA,0.0,0.0,0.0,5.54626,,,,,,,,,
2020-01-26,MI,0.0,0.0,0.0,3.71626,,,,,,,,,
2020-01-26,MN,0.0,0.0,0.0,4.84546,,,,,,,,,
2020-01-26,MS,0.0,0.0,0.0,6.96873,,,,,,,,,
2020-01-26,MO,0.0,0.0,0.0,9.08812,,,,,,,,,
2020-01-26,MT,0.0,0.0,0.0,3.73816,,,,,,,,,
2020-01-26,NE,0.0,0.0,0.0,4.765619999999998,,,,,,,,,
2020-01-26,NV,0.0,0.0,0.0,1.66185,,,,,,,,,
2020-01-26,NH,0.0,0.0,0.0,4.38479,,,,,,,,,
2020-01-26,NJ,0.0,0.0,0.0,8.00663,,,,,,,,,
2020-01-26,NM,0.0,0.0,0.0,8.1598,,,,,,,,,
2020-01-26,NY,0.0,0.0,0.0,6.96812,,,,,,,,,
2020-01-26,NC,0.0,0.0,0.0,5.20219,,,,,,,,,
2020-01-26,ND,0.0,0.0,0.0,4.2796699999999985,,,,,,,,,
2020-01-26,OH,0.0,0.0,0.0,4.63134,,,,,,,,,
2020-01-26,OK,0.0,0.0,0.0,9.44322,,,,,,,,,
2020-01-26,OR,0.0,0.0,0.0,3.25902,,,,,,,,,
2020-01-26,PA,0.0,0.0,0.0,4.91394,,,,,,,,,
2020-01-26,RI,0.0,0.0,0.0,8.39862,,,,,,,,,
2020-01-26,SC,0.0,0.0,0.0,9.455,,,,,,,,,
2020-01-26,SD,0.0,0.0,0.0,3.7881,,,,,,,,,
2020-01-26,TN,0.0,0.0,0.0,9.9699,,,,,,,,,
2020-01-26,TX,0.0,0.0,0.0,11.2149,,,,,,,,,
2020-01-26,UT,0.0,0.0,0.0,7.4946100000000015,,,,,,,,,
2020-01-26,VT,0.0,0.0,0.0,5.40744,,,,,,,,,
2020-01-26,VA,0.0,0.0,0.0,7.94591,,,,,,,,,
2020-01-26,WA,0.0,0.0,0.0,4.69003,,,,,,,,,
2020-01-26,WV,0.0,0.0,0.0,8.15362,,,,,,,,,
2020-01-26,WI,0.0,0.0,0.0,4.80205,,,,,,,,,
2020-01-26,WY,0.0,0.0,0.0,6.70286,,,,,,,,,
2020-02-02,AL,0.0,0.0,0.0,9.17458,,,,,,,,,
2020-02-02,AK,0.0,0.0,0.0,3.66472,,,,,,,,,
2020-02-02,AZ,0.0,0.0,0.0,4.28514,,,,,,,,,
2020-02-02,AR,0.0,0.0,0.0,7.18162,,,,,,,,,
2020-02-02,CA,0.0,0.0,0.0,5.05518,,,,,,,,,
2020-02-02,CO,0.0,0.0,0.0,7.64491,,,,,,,,,
2020-02-02,CT,0.0,0.0,0.0,10.2091,,,,,,,,,
2020-02-02,DE,0.0,0.0,0.0,1.05914,,,,,,,,,
2020-02-02,FL,0.0,0.0,0.0,,,,,,,,,,
2020-02-02,GA,0.0,0.0,0.0,7.757519999999999,,,,,,,,,
2020-02-02,HI,0.0,0.0,0.0,4.921119999999998,,,,,,,,,
2020-02-02,ID,0.0,0.0,0.0,1.69082,,,,,,,,,
2020-02-02,IL,0.0,0.0,0.0,7.402,,,,,,,,,
2020-02-02,IN,0.0,0.0,0.0,6.4930400000000015,,,,,,,,,
2020-02-02,IA,0.0,0.0,0.0,3.9627,,,,,,,,,
2020-02-02,KS,0.0,0.0,0.0,8.43652,,,,,,,,,
2020-02-02,KY,0.0,0.0,0.0,11.0917,,,,,,,,,
2020-02-02,LA,0.0,0.0,0.0,10.9547,,,,,,,,,
2020-02-02,ME,0.0,0.0,0.0,5.2189,,,,,,,,,
2020-02-02,MD,0.0,0.0,0.0,6.83966,,,,,,,,,
2020-02-02,MA,0.0,0.0,0.0,6.2664800000000005,,,,,,,,,
2020-02-02,MI,0.0,0.0,0.0,4.11629,,,,,,,,,
2020-02-02,MN,0.0,0.0,0.0,5.36212,,,,,,,,,
2020-02-02,MS,0.0,0.0,0.0,6.83419,,,,,,,,,
2020-02-02,MO,0.0,0.0,0.0,9.09399,,,,,,,,,
