"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start"
"2741","States","Vermont",2020,37,NA,0.613893,NA,NA,NA,NA,NA,NA,19,12,3095,2020-09-06
"2742","States","Virginia",2020,37,NA,0.763135,NA,NA,NA,NA,NA,NA,651,162,85306,2020-09-06
"2743","States","Washington",2020,37,NA,0.641345,NA,NA,NA,NA,NA,NA,103,43,16060,2020-09-06
"2744","States","West Virginia",2020,37,NA,0.71242,NA,NA,NA,NA,NA,NA,30,15,4211,2020-09-06
"2745","States","Wisconsin",2020,37,NA,0.752724,NA,NA,NA,NA,NA,NA,134,41,17802,2020-09-06
"2746","States","Wyoming",2020,37,NA,0.751073,NA,NA,NA,NA,NA,NA,14,10,1864,2020-09-06
"2747","States","Commonwealth of the Northern Mariana Islands",2020,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-06
"2748","States","Puerto Rico",2020,37,NA,5.84718,NA,NA,NA,NA,NA,NA,88,6,1505,2020-09-06
"2749","States","Virgin Islands",2020,37,NA,0,NA,NA,NA,NA,NA,NA,0,1,196,2020-09-06
"2750","States","New York City",2020,37,NA,0.826616,NA,NA,NA,NA,NA,NA,604,66,73069,2020-09-06
"2751","States","Alabama",2020,38,NA,0.986942,NA,NA,NA,NA,NA,NA,359,91,36375,2020-09-13
"2752","States","Alaska",2020,38,NA,0.801603,NA,NA,NA,NA,NA,NA,4,2,499,2020-09-13
"2753","States","Arizona",2020,38,NA,0.759249,NA,NA,NA,NA,NA,NA,55,15,7244,2020-09-13
"2754","States","Arkansas",2020,38,NA,1.09621,NA,NA,NA,NA,NA,NA,179,53,16329,2020-09-13
"2755","States","California",2020,38,NA,0.784046,NA,NA,NA,NA,NA,NA,436,105,55609,2020-09-13
"2756","States","Colorado",2020,38,NA,0.873775,NA,NA,NA,NA,NA,NA,231,65,26437,2020-09-13
"2757","States","Connecticut",2020,38,NA,0.75809,NA,NA,NA,NA,NA,NA,257,71,33901,2020-09-13
"2758","States","Delaware",2020,38,NA,0.404635,NA,NA,NA,NA,NA,NA,22,14,5437,2020-09-13
"2759","States","District of Columbia",2020,38,NA,0.614314,NA,NA,NA,NA,NA,NA,83,4,13511,2020-09-13
"2760","States","Florida",2020,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13
"2761","States","Georgia",2020,38,NA,1.68321,NA,NA,NA,NA,NA,NA,1060,92,62975,2020-09-13
"2762","States","Hawaii",2020,38,NA,0.679392,NA,NA,NA,NA,NA,NA,21,23,3091,2020-09-13
"2763","States","Idaho",2020,38,NA,0.860817,NA,NA,NA,NA,NA,NA,83,31,9642,2020-09-13
"2764","States","Illinois",2020,38,NA,0.645223,NA,NA,NA,NA,NA,NA,407,173,63079,2020-09-13
"2765","States","Indiana",2020,38,NA,1.54072,NA,NA,NA,NA,NA,NA,42,16,2726,2020-09-13
"2766","States","Iowa",2020,38,NA,1.96539,NA,NA,NA,NA,NA,NA,92,14,4681,2020-09-13
"2767","States","Kansas",2020,38,NA,1.21158,NA,NA,NA,NA,NA,NA,108,17,8914,2020-09-13
"2768","States","Kentucky",2020,38,NA,0.935802,NA,NA,NA,NA,NA,NA,279,75,29814,2020-09-13
"2769","States","Louisiana",2020,38,NA,2.24253,NA,NA,NA,NA,NA,NA,692,78,30858,2020-09-13
"2770","States","Maine",2020,38,NA,0.481018,NA,NA,NA,NA,NA,NA,65,50,13513,2020-09-13
"2771","States","Maryland",2020,38,NA,0.730862,NA,NA,NA,NA,NA,NA,234,55,32017,2020-09-13
"2772","States","Massachusetts",2020,38,NA,0.711484,NA,NA,NA,NA,NA,NA,292,60,41041,2020-09-13
"2773","States","Michigan",2020,38,NA,0.386035,NA,NA,NA,NA,NA,NA,68,62,17615,2020-09-13
"2774","States","Minnesota",2020,38,NA,0.988887,NA,NA,NA,NA,NA,NA,105,21,10618,2020-09-13
"2775","States","Mississippi",2020,38,NA,1.66271,NA,NA,NA,NA,NA,NA,168,36,10104,2020-09-13
"2776","States","Missouri",2020,38,NA,0.962467,NA,NA,NA,NA,NA,NA,269,57,27949,2020-09-13
"2777","States","Montana",2020,38,NA,0.733496,NA,NA,NA,NA,NA,NA,45,30,6135,2020-09-13
"2778","States","Nebraska",2020,38,NA,0.89465,NA,NA,NA,NA,NA,NA,98,69,10954,2020-09-13
"2779","States","Nevada",2020,38,NA,0.452773,NA,NA,NA,NA,NA,NA,36,24,7951,2020-09-13
"2780","States","New Hampshire",2020,38,NA,0.212653,NA,NA,NA,NA,NA,NA,4,11,1881,2020-09-13
"2781","States","New Jersey",2020,38,NA,1.26945,NA,NA,NA,NA,NA,NA,301,32,23711,2020-09-13
"2782","States","New Mexico",2020,38,NA,0.859107,NA,NA,NA,NA,NA,NA,145,40,16878,2020-09-13
"2783","States","New York",2020,38,NA,0.77839,NA,NA,NA,NA,NA,NA,353,123,45350,2020-09-13
"2784","States","North Carolina",2020,38,NA,0.676475,NA,NA,NA,NA,NA,NA,543,134,80269,2020-09-13
"2785","States","North Dakota",2020,38,NA,0.838439,NA,NA,NA,NA,NA,NA,26,10,3101,2020-09-13
"2786","States","Ohio",2020,38,NA,0.452913,NA,NA,NA,NA,NA,NA,29,21,6403,2020-09-13
"2787","States","Oklahoma",2020,38,NA,0.917899,NA,NA,NA,NA,NA,NA,36,13,3922,2020-09-13
"2788","States","Oregon",2020,38,NA,0.926529,NA,NA,NA,NA,NA,NA,313,91,33782,2020-09-13
"2789","States","Pennsylvania",2020,38,NA,0.648835,NA,NA,NA,NA,NA,NA,368,120,56717,2020-09-13
"2790","States","Rhode Island",2020,38,NA,0.381928,NA,NA,NA,NA,NA,NA,41,25,10735,2020-09-13
"2791","States","South Carolina",2020,38,NA,1.39853,NA,NA,NA,NA,NA,NA,133,22,9510,2020-09-13
"2792","States","South Dakota",2020,38,NA,0.616246,NA,NA,NA,NA,NA,NA,55,31,8925,2020-09-13
"2793","States","Tennessee",2020,38,NA,1.20065,NA,NA,NA,NA,NA,NA,402,75,33482,2020-09-13
"2794","States","Texas",2020,38,NA,1.20619,NA,NA,NA,NA,NA,NA,106,30,8788,2020-09-13
"2795","States","Utah",2020,38,NA,0.756753,NA,NA,NA,NA,NA,NA,209,51,27618,2020-09-13
"2796","States","Vermont",2020,38,NA,0.595798,NA,NA,NA,NA,NA,NA,19,11,3189,2020-09-13
"2797","States","Virginia",2020,38,NA,0.75294,NA,NA,NA,NA,NA,NA,641,161,85133,2020-09-13
"2798","States","Washington",2020,38,NA,0.528045,NA,NA,NA,NA,NA,NA,90,45,17044,2020-09-13
"2799","States","West Virginia",2020,38,NA,0.0762777,NA,NA,NA,NA,NA,NA,4,16,5244,2020-09-13
"2800","States","Wisconsin",2020,38,NA,0.844384,NA,NA,NA,NA,NA,NA,142,35,16817,2020-09-13
"2801","States","Wyoming",2020,38,NA,0.741962,NA,NA,NA,NA,NA,NA,18,10,2426,2020-09-13
"2802","States","Commonwealth of the Northern Mariana Islands",2020,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13
"2803","States","Puerto Rico",2020,38,NA,5.0263,NA,NA,NA,NA,NA,NA,86,7,1711,2020-09-13
"2804","States","Virgin Islands",2020,38,NA,0,NA,NA,NA,NA,NA,NA,0,1,212,2020-09-13
"2805","States","New York City",2020,38,NA,0.83487,NA,NA,NA,NA,NA,NA,643,68,77018,2020-09-13
"2806","States","Alabama",2020,39,NA,1.05884,NA,NA,NA,NA,NA,NA,397,92,37494,2020-09-20
"2807","States","Alaska",2020,39,NA,0.638298,NA,NA,NA,NA,NA,NA,3,2,470,2020-09-20
"2808","States","Arizona",2020,39,NA,0.693756,NA,NA,NA,NA,NA,NA,77,25,11099,2020-09-20
"2809","States","Arkansas",2020,39,NA,1.00092,NA,NA,NA,NA,NA,NA,153,51,15286,2020-09-20
"2810","States","California",2020,39,NA,0.896579,NA,NA,NA,NA,NA,NA,471,93,52533,2020-09-20
"2811","States","Colorado",2020,39,NA,0.950208,NA,NA,NA,NA,NA,NA,254,66,26731,2020-09-20
"2812","States","Connecticut",2020,39,NA,1.04933,NA,NA,NA,NA,NA,NA,378,72,36023,2020-09-20
"2813","States","Delaware",2020,39,NA,0.304198,NA,NA,NA,NA,NA,NA,15,16,4931,2020-09-20
"2814","States","District of Columbia",2020,39,NA,4.0396,NA,NA,NA,NA,NA,NA,102,1,2525,2020-09-20
"2815","States","Florida",2020,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-20
"2816","States","Georgia",2020,39,NA,1.66627,NA,NA,NA,NA,NA,NA,1042,93,62535,2020-09-20
"2817","States","Hawaii",2020,39,NA,0.412306,NA,NA,NA,NA,NA,NA,13,23,3153,2020-09-20
"2818","States","Idaho",2020,39,NA,1.14302,NA,NA,NA,NA,NA,NA,119,34,10411,2020-09-20
"2819","States","Illinois",2020,39,NA,0.733177,NA,NA,NA,NA,NA,NA,499,175,68060,2020-09-20
"2820","States","Indiana",2020,39,NA,2.10662,NA,NA,NA,NA,NA,NA,49,15,2326,2020-09-20
"2821","States","Iowa",2020,39,NA,2.2308,NA,NA,NA,NA,NA,NA,104,14,4662,2020-09-20
"2822","States","Kansas",2020,39,NA,1.07547,NA,NA,NA,NA,NA,NA,113,19,10507,2020-09-20
"2823","States","Kentucky",2020,39,NA,0.757602,NA,NA,NA,NA,NA,NA,216,75,28511,2020-09-20
"2824","States","Louisiana",2020,39,NA,2.11069,NA,NA,NA,NA,NA,NA,667,82,31601,2020-09-20
"2825","States","Maine",2020,39,NA,0.599645,NA,NA,NA,NA,NA,NA,81,50,13508,2020-09-20
"2826","States","Maryland",2020,39,NA,0.867691,NA,NA,NA,NA,NA,NA,302,53,34805,2020-09-20
"2827","States","Massachusetts",2020,39,NA,0.715325,NA,NA,NA,NA,NA,NA,295,59,41240,2020-09-20
"2828","States","Michigan",2020,39,NA,0.30019,NA,NA,NA,NA,NA,NA,57,64,18988,2020-09-20
"2829","States","Minnesota",2020,39,NA,1.03762,NA,NA,NA,NA,NA,NA,131,22,12625,2020-09-20
"2830","States","Mississippi",2020,39,NA,1.53597,NA,NA,NA,NA,NA,NA,171,36,11133,2020-09-20
"2831","States","Missouri",2020,39,NA,1.03442,NA,NA,NA,NA,NA,NA,290,56,28035,2020-09-20
"2832","States","Montana",2020,39,NA,0.930013,NA,NA,NA,NA,NA,NA,59,30,6344,2020-09-20
"2833","States","Nebraska",2020,39,NA,1.02957,NA,NA,NA,NA,NA,NA,94,69,9130,2020-09-20
"2834","States","Nevada",2020,39,NA,0.383087,NA,NA,NA,NA,NA,NA,27,22,7048,2020-09-20
"2835","States","New Hampshire",2020,39,NA,0.653951,NA,NA,NA,NA,NA,NA,12,11,1835,2020-09-20
"2836","States","New Jersey",2020,39,NA,1.22692,NA,NA,NA,NA,NA,NA,291,33,23718,2020-09-20
"2837","States","New Mexico",2020,39,NA,0.979802,NA,NA,NA,NA,NA,NA,179,42,18269,2020-09-20
"2838","States","New York",2020,39,NA,0.862973,NA,NA,NA,NA,NA,NA,395,122,45772,2020-09-20
"2839","States","North Carolina",2020,39,NA,0.835768,NA,NA,NA,NA,NA,NA,675,135,80764,2020-09-20
"2840","States","North Dakota",2020,39,NA,1.23577,NA,NA,NA,NA,NA,NA,38,10,3075,2020-09-20
"2841","States","Ohio",2020,39,NA,0.599537,NA,NA,NA,NA,NA,NA,44,23,7339,2020-09-20
"2842","States","Oklahoma",2020,39,NA,0.911728,NA,NA,NA,NA,NA,NA,44,16,4826,2020-09-20
"2843","States","Oregon",2020,39,NA,1.01978,NA,NA,NA,NA,NA,NA,350,90,34321,2020-09-20
"2844","States","Pennsylvania",2020,39,NA,0.762203,NA,NA,NA,NA,NA,NA,433,99,56809,2020-09-20
"2845","States","Rhode Island",2020,39,NA,0.328827,NA,NA,NA,NA,NA,NA,36,24,10948,2020-09-20
"2846","States","South Carolina",2020,39,NA,1.40243,NA,NA,NA,NA,NA,NA,128,23,9127,2020-09-20
"2847","States","South Dakota",2020,39,NA,0.730711,NA,NA,NA,NA,NA,NA,68,30,9306,2020-09-20
"2848","States","Tennessee",2020,39,NA,1.35322,NA,NA,NA,NA,NA,NA,441,71,32589,2020-09-20
"2849","States","Texas",2020,39,NA,1.26102,NA,NA,NA,NA,NA,NA,505,56,40047,2020-09-20
"2850","States","Utah",2020,39,NA,0.862368,NA,NA,NA,NA,NA,NA,249,51,28874,2020-09-20
"2851","States","Vermont",2020,39,NA,0.597907,NA,NA,NA,NA,NA,NA,20,11,3345,2020-09-20
"2852","States","Virginia",2020,39,NA,0.74731,NA,NA,NA,NA,NA,NA,632,162,84570,2020-09-20
"2853","States","Washington",2020,39,NA,0.67876,NA,NA,NA,NA,NA,NA,116,38,17090,2020-09-20
"2854","States","West Virginia",2020,39,NA,2.79441,NA,NA,NA,NA,NA,NA,168,20,6012,2020-09-20
"2855","States","Wisconsin",2020,39,NA,0.991959,NA,NA,NA,NA,NA,NA,169,35,17037,2020-09-20
"2856","States","Wyoming",2020,39,NA,1.25847,NA,NA,NA,NA,NA,NA,26,8,2066,2020-09-20
"2857","States","Commonwealth of the Northern Mariana Islands",2020,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-20
"2858","States","Puerto Rico",2020,39,NA,4.7476,NA,NA,NA,NA,NA,NA,79,6,1664,2020-09-20
"2859","States","Virgin Islands",2020,39,NA,0,NA,NA,NA,NA,NA,NA,0,1,238,2020-09-20
"2860","States","New York City",2020,39,NA,0.846627,NA,NA,NA,NA,NA,NA,648,67,76539,2020-09-20
"2861","States","Alabama",2020,40,NA,1.11117,NA,NA,NA,NA,NA,NA,408,96,36718,2020-09-27
"2862","States","Alaska",2020,40,NA,1.76528,NA,NA,NA,NA,NA,NA,54,13,3059,2020-09-27
"2863","States","Arizona",2020,40,NA,1.025,NA,NA,NA,NA,NA,NA,107,24,10439,2020-09-27
"2864","States","Arkansas",2020,40,NA,1.17096,NA,NA,NA,NA,NA,NA,180,56,15372,2020-09-27
"2865","States","California",2020,40,NA,0.851035,NA,NA,NA,NA,NA,NA,494,113,58047,2020-09-27
"2866","States","Colorado",2020,40,NA,0.821639,NA,NA,NA,NA,NA,NA,226,67,27506,2020-09-27
"2867","States","Connecticut",2020,40,NA,1.09379,NA,NA,NA,NA,NA,NA,407,72,37210,2020-09-27
"2868","States","Delaware",2020,40,NA,0.356234,NA,NA,NA,NA,NA,NA,21,17,5895,2020-09-27
"2869","States","District of Columbia",2020,40,NA,1.10059,NA,NA,NA,NA,NA,NA,100,4,9086,2020-09-27
"2870","States","Florida",2020,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-27
"2871","States","Georgia",2020,40,NA,1.72561,NA,NA,NA,NA,NA,NA,1091,91,63224,2020-09-27
"2872","States","Hawaii",2020,40,NA,0.793167,NA,NA,NA,NA,NA,NA,26,25,3278,2020-09-27
"2873","States","Idaho",2020,40,NA,1.31215,NA,NA,NA,NA,NA,NA,133,35,10136,2020-09-27
"2874","States","Illinois",2020,40,NA,0.823758,NA,NA,NA,NA,NA,NA,590,186,71623,2020-09-27
"2875","States","Indiana",2020,40,NA,1.02714,NA,NA,NA,NA,NA,NA,481,109,46829,2020-09-27
"2876","States","Iowa",2020,40,NA,1.84388,NA,NA,NA,NA,NA,NA,90,16,4881,2020-09-27
"2877","States","Kansas",2020,40,NA,0.960735,NA,NA,NA,NA,NA,NA,115,25,11970,2020-09-27
"2878","States","Kentucky",2020,40,NA,1.20968,NA,NA,NA,NA,NA,NA,183,88,15128,2020-09-27
"2879","States","Louisiana",2020,40,NA,2.57788,NA,NA,NA,NA,NA,NA,878,82,34059,2020-09-27
"2880","States","Maine",2020,40,NA,0.515914,NA,NA,NA,NA,NA,NA,65,42,12599,2020-09-27
"2881","States","Maryland",2020,40,NA,0.842349,NA,NA,NA,NA,NA,NA,334,64,39651,2020-09-27
"2882","States","Massachusetts",2020,40,NA,0.661963,NA,NA,NA,NA,NA,NA,470,100,71001,2020-09-27
"2883","States","Michigan",2020,40,NA,0.292731,NA,NA,NA,NA,NA,NA,59,67,20155,2020-09-27
"2884","States","Minnesota",2020,40,NA,0.697134,NA,NA,NA,NA,NA,NA,207,48,29693,2020-09-27
"2885","States","Mississippi",2020,40,NA,1.49199,NA,NA,NA,NA,NA,NA,164,36,10992,2020-09-27
"2886","States","Missouri",2020,40,NA,1.26397,NA,NA,NA,NA,NA,NA,302,51,23893,2020-09-27
"2887","States","Montana",2020,40,NA,0.997293,NA,NA,NA,NA,NA,NA,70,31,7019,2020-09-27
"2888","States","Nebraska",2020,40,NA,1.14873,NA,NA,NA,NA,NA,NA,114,69,9924,2020-09-27
"2889","States","Nevada",2020,40,NA,0.577082,NA,NA,NA,NA,NA,NA,49,25,8491,2020-09-27
"2890","States","New Hampshire",2020,40,NA,0.694816,NA,NA,NA,NA,NA,NA,13,11,1871,2020-09-27
"2891","States","New Jersey",2020,40,NA,1.45455,NA,NA,NA,NA,NA,NA,360,36,24750,2020-09-27
"2892","States","New Mexico",2020,40,NA,0.946852,NA,NA,NA,NA,NA,NA,168,42,17743,2020-09-27
"2893","States","New York",2020,40,NA,0.881096,NA,NA,NA,NA,NA,NA,406,126,46079,2020-09-27
"2894","States","North Carolina",2020,40,NA,0.870995,NA,NA,NA,NA,NA,NA,747,137,85764,2020-09-27
"2895","States","North Dakota",2020,40,NA,2.49066,NA,NA,NA,NA,NA,NA,60,11,2409,2020-09-27
"2896","States","Ohio",2020,40,NA,0.807486,NA,NA,NA,NA,NA,NA,107,40,13251,2020-09-27
"2897","States","Oklahoma",2020,40,NA,0.721785,NA,NA,NA,NA,NA,NA,44,25,6096,2020-09-27
"2898","States","Oregon",2020,40,NA,1.31025,NA,NA,NA,NA,NA,NA,451,90,34421,2020-09-27
"2899","States","Pennsylvania",2020,40,NA,0.821621,NA,NA,NA,NA,NA,NA,477,125,58056,2020-09-27
"2900","States","Rhode Island",2020,40,NA,0.320671,NA,NA,NA,NA,NA,NA,39,27,12162,2020-09-27
"2901","States","South Carolina",2020,40,NA,1.39891,NA,NA,NA,NA,NA,NA,126,23,9007,2020-09-27
"2902","States","South Dakota",2020,40,NA,0.790378,NA,NA,NA,NA,NA,NA,69,31,8730,2020-09-27
"2903","States","Tennessee",2020,40,NA,1.333,NA,NA,NA,NA,NA,NA,430,74,32258,2020-09-27
"2904","States","Texas",2020,40,NA,1.34739,NA,NA,NA,NA,NA,NA,565,65,41933,2020-09-27
"2905","States","Utah",2020,40,NA,0.729255,NA,NA,NA,NA,NA,NA,190,51,26054,2020-09-27
"2906","States","Vermont",2020,40,NA,0.819441,NA,NA,NA,NA,NA,NA,29,14,3539,2020-09-27
"2907","States","Virginia",2020,40,NA,0.927271,NA,NA,NA,NA,NA,NA,817,162,88108,2020-09-27
"2908","States","Washington",2020,40,NA,0.660884,NA,NA,NA,NA,NA,NA,112,43,16947,2020-09-27
"2909","States","West Virginia",2020,40,NA,1.2624,NA,NA,NA,NA,NA,NA,168,51,13308,2020-09-27
"2910","States","Wisconsin",2020,40,NA,1.0043,NA,NA,NA,NA,NA,NA,166,33,16529,2020-09-27
"2911","States","Wyoming",2020,40,NA,0.86492,NA,NA,NA,NA,NA,NA,34,16,3931,2020-09-27
"2912","States","Commonwealth of the Northern Mariana Islands",2020,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-27
"2913","States","Puerto Rico",2020,40,NA,5.15971,NA,NA,NA,NA,NA,NA,84,7,1628,2020-09-27
"2914","States","Virgin Islands",2020,40,NA,0,NA,NA,NA,NA,NA,NA,0,2,770,2020-09-27
"2915","States","New York City",2020,40,NA,0.930766,NA,NA,NA,NA,NA,NA,739,72,79397,2020-09-27
"2916","States","Alabama",2020,41,NA,1.13246,NA,NA,NA,NA,NA,NA,435,96,38412,2020-10-04
"2917","States","Alaska",2020,41,NA,0.726172,NA,NA,NA,NA,NA,NA,24,13,3305,2020-10-04
"2918","States","Arizona",2020,41,NA,1.01349,NA,NA,NA,NA,NA,NA,160,35,15787,2020-10-04
"2919","States","Arkansas",2020,41,NA,1.08871,NA,NA,NA,NA,NA,NA,189,58,17360,2020-10-04
"2920","States","California",2020,41,NA,1.04308,NA,NA,NA,NA,NA,NA,676,122,64808,2020-10-04
"2921","States","Colorado",2020,41,NA,1.18536,NA,NA,NA,NA,NA,NA,342,66,28852,2020-10-04
"2922","States","Connecticut",2020,41,NA,1.21996,NA,NA,NA,NA,NA,NA,466,73,38198,2020-10-04
"2923","States","Delaware",2020,41,NA,0.274625,NA,NA,NA,NA,NA,NA,15,17,5462,2020-10-04
"2924","States","District of Columbia",2020,41,NA,2.38447,NA,NA,NA,NA,NA,NA,129,4,5410,2020-10-04
"2925","States","Florida",2020,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-04
"2926","States","Georgia",2020,41,NA,1.89854,NA,NA,NA,NA,NA,NA,1226,93,64576,2020-10-04
"2927","States","Hawaii",2020,41,NA,0.771367,NA,NA,NA,NA,NA,NA,25,23,3241,2020-10-04
"2928","States","Idaho",2020,41,NA,1.38889,NA,NA,NA,NA,NA,NA,149,35,10728,2020-10-04
"2929","States","Illinois",2020,41,NA,0.983943,NA,NA,NA,NA,NA,NA,739,192,75106,2020-10-04
"2930","States","Indiana",2020,41,NA,1.09325,NA,NA,NA,NA,NA,NA,544,111,49760,2020-10-04
"2931","States","Iowa",2020,41,NA,2.19569,NA,NA,NA,NA,NA,NA,114,16,5192,2020-10-04
"2932","States","Kansas",2020,41,NA,1.18657,NA,NA,NA,NA,NA,NA,141,26,11883,2020-10-04
"2933","States","Kentucky",2020,41,NA,1.10505,NA,NA,NA,NA,NA,NA,332,90,30044,2020-10-04
"2934","States","Louisiana",2020,41,NA,0.867624,NA,NA,NA,NA,NA,NA,342,105,39418,2020-10-04
"2935","States","Maine",2020,41,NA,0.630762,NA,NA,NA,NA,NA,NA,91,54,14427,2020-10-04
"2936","States","Maryland",2020,41,NA,1.0276,NA,NA,NA,NA,NA,NA,408,65,39704,2020-10-04
"2937","States","Massachusetts",2020,41,NA,0.739848,NA,NA,NA,NA,NA,NA,528,93,71366,2020-10-04
"2938","States","Michigan",2020,41,NA,0.367396,NA,NA,NA,NA,NA,NA,70,65,19053,2020-10-04
"2939","States","Minnesota",2020,41,NA,0.867385,NA,NA,NA,NA,NA,NA,256,48,29514,2020-10-04
"2940","States","Mississippi",2020,41,NA,1.61569,NA,NA,NA,NA,NA,NA,206,37,12750,2020-10-04
"2941","States","Missouri",2020,41,NA,1.29355,NA,NA,NA,NA,NA,NA,346,49,26748,2020-10-04
"2942","States","Montana",2020,41,NA,1.34737,NA,NA,NA,NA,NA,NA,96,31,7125,2020-10-04
"2943","States","Nebraska",2020,41,NA,1.20549,NA,NA,NA,NA,NA,NA,130,70,10784,2020-10-04
"2944","States","Nevada",2020,41,NA,0.647313,NA,NA,NA,NA,NA,NA,33,18,5098,2020-10-04
"2945","States","New Hampshire",2020,41,NA,0.652884,NA,NA,NA,NA,NA,NA,12,11,1838,2020-10-04
"2946","States","New Jersey",2020,41,NA,1.59866,NA,NA,NA,NA,NA,NA,402,36,25146,2020-10-04
"2947","States","New Mexico",2020,41,NA,1.23049,NA,NA,NA,NA,NA,NA,231,42,18773,2020-10-04
"2948","States","New York",2020,41,NA,0.926484,NA,NA,NA,NA,NA,NA,461,127,49758,2020-10-04
"2949","States","North Carolina",2020,41,NA,1.04975,NA,NA,NA,NA,NA,NA,935,140,89069,2020-10-04
"2950","States","North Dakota",2020,41,NA,1.64572,NA,NA,NA,NA,NA,NA,55,12,3342,2020-10-04
"2951","States","Ohio",2020,41,NA,0.71735,NA,NA,NA,NA,NA,NA,97,41,13522,2020-10-04
"2952","States","Oklahoma",2020,41,NA,1.60342,NA,NA,NA,NA,NA,NA,60,12,3742,2020-10-04
"2953","States","Oregon",2020,41,NA,1.48806,NA,NA,NA,NA,NA,NA,536,91,36020,2020-10-04
"2954","States","Pennsylvania",2020,41,NA,0.963748,NA,NA,NA,NA,NA,NA,562,103,58314,2020-10-04
"2955","States","Rhode Island",2020,41,NA,0.608853,NA,NA,NA,NA,NA,NA,74,25,12154,2020-10-04
"2956","States","South Carolina",2020,41,NA,1.46502,NA,NA,NA,NA,NA,NA,151,24,10307,2020-10-04
"2957","States","South Dakota",2020,41,NA,0.562169,NA,NA,NA,NA,NA,NA,51,29,9072,2020-10-04
"2958","States","Tennessee",2020,41,NA,1.39085,NA,NA,NA,NA,NA,NA,453,74,32570,2020-10-04
"2959","States","Texas",2020,41,NA,1.48922,NA,NA,NA,NA,NA,NA,751,81,50429,2020-10-04
"2960","States","Utah",2020,41,NA,1.02162,NA,NA,NA,NA,NA,NA,266,51,26037,2020-10-04
"2961","States","Vermont",2020,41,NA,0.770952,NA,NA,NA,NA,NA,NA,31,15,4021,2020-10-04
"2962","States","Virginia",2020,41,NA,1.10495,NA,NA,NA,NA,NA,NA,977,162,88420,2020-10-04
"2963","States","Washington",2020,41,NA,0.784446,NA,NA,NA,NA,NA,NA,140,44,17847,2020-10-04
"2964","States","West Virginia",2020,41,NA,2.5122,NA,NA,NA,NA,NA,NA,350,50,13932,2020-10-04
"2965","States","Wisconsin",2020,41,NA,1.18047,NA,NA,NA,NA,NA,NA,205,33,17366,2020-10-04
"2966","States","Wyoming",2020,41,NA,0.568855,NA,NA,NA,NA,NA,NA,24,18,4219,2020-10-04
"2967","States","Commonwealth of the Northern Mariana Islands",2020,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-04
"2968","States","Puerto Rico",2020,41,NA,6.23907,NA,NA,NA,NA,NA,NA,107,7,1715,2020-10-04
"2969","States","Virgin Islands",2020,41,NA,0,NA,NA,NA,NA,NA,NA,0,3,973,2020-10-04
"2970","States","New York City",2020,41,NA,0.964173,NA,NA,NA,NA,NA,NA,739,70,76646,2020-10-04
"2971","States","Alabama",2020,42,NA,1.21625,NA,NA,NA,NA,NA,NA,464,96,38150,2020-10-11
"2972","States","Alaska",2020,42,NA,0.832306,NA,NA,NA,NA,NA,NA,27,13,3244,2020-10-11
"2973","States","Arizona",2020,42,NA,0.918876,NA,NA,NA,NA,NA,NA,140,35,15236,2020-10-11
"2974","States","Arkansas",2020,42,NA,0.958681,NA,NA,NA,NA,NA,NA,171,59,17837,2020-10-11
"2975","States","California",2020,42,NA,0.992321,NA,NA,NA,NA,NA,NA,650,125,65503,2020-10-11
"2976","States","Colorado",2020,42,NA,1.05007,NA,NA,NA,NA,NA,NA,298,66,28379,2020-10-11
"2977","States","Connecticut",2020,42,NA,1.26188,NA,NA,NA,NA,NA,NA,470,72,37246,2020-10-11
"2978","States","Delaware",2020,42,NA,0.653975,NA,NA,NA,NA,NA,NA,45,17,6881,2020-10-11
"2979","States","District of Columbia",2020,42,NA,2.42651,NA,NA,NA,NA,NA,NA,123,4,5069,2020-10-11
"2980","States","Florida",2020,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-11
"2981","States","Georgia",2020,42,NA,1.68567,NA,NA,NA,NA,NA,NA,1044,92,61934,2020-10-11
"2982","States","Hawaii",2020,42,NA,0.548948,NA,NA,NA,NA,NA,NA,12,20,2186,2020-10-11
"2983","States","Idaho",2020,42,NA,1.26632,NA,NA,NA,NA,NA,NA,130,34,10266,2020-10-11
"2984","States","Illinois",2020,42,NA,0.862162,NA,NA,NA,NA,NA,NA,641,192,74348,2020-10-11
"2985","States","Indiana",2020,42,NA,1.15595,NA,NA,NA,NA,NA,NA,554,110,47926,2020-10-11
